Gene ID	merged_CV-H3K9ac_1.sort.bam	merged_CV-H3K9ac_2.sort.bam	merged_CV-H3K9ac_3.sort.bam	merged_CV-H3K9ac_4.sort.bam	merged_CV-H3K9ac_5.sort.bam	merged_CV-H3K9ac_6.sort.bam	GF-H3K9ac_1.sort.bam	GF-H3K9ac_2.sort.bam	GF-H3K9ac_3.sort.bam	GF-H3K9ac_4.sort.bam
Synpo2l	936.4062339959895	1227.7566561835558	1421.0159179447792	1198.3292168816708	1463.327635201936	1048.0	2213.1804593496445	1748.0918068070882	2421.749360585163	2511.7725234565164
Synpr	864.0689428414132	892.1017699296316	618.1551553666674	845.1511660117059	623.4506053812265	798.0	298.33931152769867	471.98478783791387	567.0522638257765	313.97156543206455
Synrg	1508.9558934844604	1933.0998772342612	3021.709640039373	3085.420794961779	3733.578482511574	1497.0	6960.753370127089	5313.499855970826	6280.321918895023	9868.57483233755
Syp	578.3366427808371	445.41275780463724	523.6853820507855	651.620020055286	711.6243338565714	450.0	621.5402323493722	349.61836136141767	522.9966648670047	560.2149788923552
Sypl	2085.484103986433	3079.176256914961	5148.205713894912	5470.350068364126	6040.345722422112	2798.0	13101.073633553007	10978.715783471238	12955.399452222608	14554.824711814994
Sypl2	1349.45216648862	1867.5854887892622	1918.239178618567	1915.1112389424854	2802.8557930496	1392.0	5394.9692167925505	2781.563682991439	4798.134540064263	6884.947899117416
Sys1	1476.4041124649011	2039.4544039306884	3064.049034242569	3061.3108542197333	3559.9029567268035	2149.0	6488.880025727445	5050.237229865678	6586.530141360943	8185.238710813924
Syt1	685.7575201453828	722.3599453221337	760.7859895886853	1135.122074936308	706.2804715247323	849.0	745.8482788192466	594.3512143144101	567.0522638257765	627.494600056369
Syt10	792.0933381426099	679.3927165367771	787.248110965683	711.5690619003723	667.9827914798856	696.0	348.0625301156484	681.7558046547645	763.3395859193146	403.677726984083
Syt11	1045.9972300951724	890.4000975024887	1066.4234914930094	1234.1683179847116	1646.8002419284112	446.0	1740.312650578242	1084.1665385817562	1418.0668536135381	1838.5277810086181
Syt12	1660.8642049090706	2994.518053664605	3281.832293175261	5012.261194265259	5063.309559417533	1797.0	8551.399132755601	7920.953595004278	7914.741020860551	9846.596822757305
Syt13	937.4912933633082	912.9472571621313	737.7639439906973	1009.3594110656379	845.2208921525486	947.0	1069.04919964092	909.7069762624087	916.0075031031776	852.6570655519354
Syt14	825.7301785294878	932.9419081810596	738.2931864182372	1201.5873169819474	1197.915806053928	850.0	969.6027624650206	786.6413130631897	675.2283880017709	784.9289135801614
Syt15	757.7331248441861	868.2783559496319	947.8731877240593	1365.143942015824	978.8174504485256	1346.0	944.7411531710458	646.7939685186227	763.3395859193146	852.2085347441753
Syt16	845.2612471412234	891.2509337160601	749.4072773965762	974.1719299826525	935.1759080718398	799.0	646.4018416433471	559.3893781782683	850.5783957386648	605.5165904761245
Syt17	718.670987620715	784.4709889128472	592.7515188447496	617.0841589923558	888.8624345292344	900.0	970.5972268367796	716.7176407909062	1046.8657178322028	852.6570655519354
Syt2	1059.379628958769	1209.4636775917704	1172.0073557872304	1591.2560889750084	1600.4867683858058	650.0	1343.0241340605235	1171.5711289221106	1308.5821472902535	1749.2701502643597
Syt3	1059.0179425029962	1104.3854052157003	1067.2173551343192	1331.2597009729493	1769.70907556071	1348.0	1964.0671342240162	1276.4566373305358	1657.5373865676545	2332.80873116024
Syt4	577.6132698692913	716.8295099339196	658.642201073474	584.5031579895915	443.54057354264404	400.0	447.50896729154795	734.1985588589771	676.1007760999644	470.95734814809686
Syt5	793.1783975099286	1146.5017977874854	1077.0083400438084	1591.9077089950636	1514.0943273544074	1299.0	1144.1312597087242	961.4504937438986	1177.7239325612281	1255.8862617282582
Syt6	666.2264515336473	1124.3800562346287	1035.992051909462	1301.9368000704615	930.7226894619739	996.0	870.156325289121	751.679476927048	741.529883464477	852.2085347441753
Syt7	866.6007480318234	1865.8838163621192	1813.1845567518858	2798.056366117398	2844.716047982339	1349.0	3557.199057781927	2604.6567921425617	3118.787451041771	4418.0284564369085
Syt8	1071.676968455047	1104.3854052157003	1131.2556888666538	811.9185449888863	1374.263263004618	946.0	1491.6965576384932	1118.7787563565366	1003.2463129225277	1368.0189636682812
Syt9	773.6473288981929	890.4000975024887	760.2567471611453	1006.1013109653616	846.1115358745217	948.0	1168.4956368168198	1083.8169202203946	1068.6754202870404	1098.900479012226
Sytl1	1186.3315749350504	1527.251003360695	1473.6755394850047	1819.3230959943585	2043.1366982064767	1987.0	4127.027142799831	2569.69495600642	4012.985251690111	4867.007795004761
Sytl2	828.9853566314438	634.2983972174919	748.8780349690363	812.5701650089416	577.1371318386211	1048.0	546.9554044674475	874.0459034035441	588.8619662806141	919.4881559081891
Sytl3	902.0460206975657	636.8509058582063	974.5999303148271	944.1974090601094	664.4202165919928	1250.0	1044.1875903469452	961.80011210526	1025.0560153773654	897.0616155201844
Sytl4	517.5733182109931	848.2837049307036	680.8703830301521	909.6615479971792	1285.1988908073	700.0	1864.6206970481167	1241.1451828330328	1286.772444835416	2242.2055079927013
Sytl5	246.67016283710498	314.8093990214246	315.42848681381315	325.1583900075877	133.5965582959771	450.0	248.61609293974888	332.1374432933468	327.1455368225634	246.69194426805075
Syvn1	3570.5686913898835	5305.814627831362	10820.89067348192	9920.914805341728	13814.774771526007	3040.0	19366.696407820556	22113.71097447103	20545.612100555176	27585.541738861193
Szt2	1984.2118963700264	2528.685226734254	3846.533963360393	3946.862461474867	5555.835537668701	2291.0	11061.924439261187	8006.260475176465	8789.310089299537	12693.421859610611
T	488.27671529338966	1062.6944307507008	659.7006859285539	878.3837870345254	722.3120585202496	950.0	546.9554044674475	471.98478783791387	523.4328589161014	381.2511865960784
T2	824.6451191621692	1222.2262207953418	960.3103847712483	1039.3339319881811	1066.9911789238706	595.0	1417.1117297565686	978.9314118119695	1330.3918497450911	1099.7975406277462
Taar1	1003.6799147697454	933.7927443946311	764.7553077952349	714.8271620006487	756.1565199552305	745.0	248.61609293974888	716.7176407909062	654.2910736451267	605.5165904761245
Taar2	721.2027928111252	1039.7218529842726	657.319095004624	682.8977810179397	578.9184192825675	547.0	745.8482788192466	751.679476927048	654.2910736451267	897.0616155201844
Taar3	957.0223619750437	764.4763378939189	735.9115954943074	911.6164080573451	531.7143020179889	498.0	870.156325289121	769.1603949951188	850.5783957386648	852.2085347441753
Taar4	988.4890836272843	909.1184942010599	774.8109139184941	812.5701650089416	755.2658762332572	898.0	820.4331067011713	926.4886576077567	872.3880981935024	1368.0189636682812
Taar5	1080.3574433935962	952.5111410932022	642.5003070335054	944.1974090601094	576.2464881166479	1048.0	671.7606831232015	489.46570590598475	501.6231564612639	807.8039847759261
Taar6	831.517161821854	845.3057781832036	760.7859895886853	748.0597830234683	443.54057354264404	547.0	646.4018416433471	681.7558046547645	981.0004164185934	964.3412366841983
Taar7a	883.9616979089217	636.4254877514205	718.9758378130289	879.687027074636	575.3558443946748	895.0	944.7411531710458	839.0840672674024	654.2910736451267	762.5023731921568
Taar7b	793.9017704214742	784.0455708060615	790.4235655309228	683.5494010379949	800.6887060538895	747.0	845.2947159951461	629.3130504505518	654.2910736451267	605.5165904761245
Taar7d	666.9498244451929	657.2709749839203	656.2606101495442	387.71391193289514	667.9827914798856	850.0	571.8170137614225	839.0840672674024	806.9589908289897	515.8104289241061
Taar7e	932.7893694382607	764.4763378939189	604.6594734643986	584.5031579895915	755.2658762332572	949.0	522.0937951734726	699.2367227228353	828.7686932838272	874.6350751321798
Taar7f	917.5985382957997	1039.7218529842726	868.2222023792962	681.5945409778291	845.2208921525486	849.0	622.0374645352517	629.3130504505518	697.9104785548019	560.6635097001154
Taar8a	756.2863790210946	807.0181485724898	927.7619754775411	780.6407840262326	755.2658762332572	1147.0	795.5714974071964	891.526821471615	1177.7239325612281	1390.445504056286
Taar8b	845.6229335969963	658.5472293042774	696.4830346425807	748.0597830234683	708.9524026906519	449.0	720.9866695252717	804.1222311312606	894.1978006483399	1054.0473982362168
Taar8c	936.0445475402166	932.516490074274	684.0458375953918	877.7321670144702	1066.1005352018974	596.0	720.9866695252717	874.0459034035441	654.2910736451267	964.3412366841983
Taar9	685.39583368961	889.974679395703	1222.814628831066	811.2669249688311	1240.6667047086407	847.0	2237.54483645774	891.8764398329764	1766.5858988418424	2983.1784024123735
Tab1	1672.7998579495757	3262.106042832816	4965.087833966088	4228.36231013875	6521.29333228763	2340.0	11510.427870924494	8460.764344946307	10773.993012689754	12626.142238446597
Tab2	2851.5360173133954	6155.374587082422	8260.151187829848	8069.010708344606	12052.190845741083	2750.0	18221.570683740076	14281.910061613911	15901.017865772968	18972.404637444142
Tab3	1098.4417661822404	1608.5058617567654	2550.948500742583	2567.382879017827	4269.7460031394285	1250.0	6041.868290621777	4650.6234428295775	5234.328589161014	6615.380883653601
Tac1	902.7693936091115	1208.1874232714133	1169.0965224357606	1202.890557022058	1015.333843049426	999.0	820.4331067011713	751.3298585656865	1068.6754202870404	784.9289135801614
Tac2	882.876638541603	1335.812855307126	855.7850053321072	713.5239219605381	1199.6970934978744	1041.0	1466.8349483445184	944.6688123985505	1243.1530399257408	1368.0189636682812
Tac4	770.7538372520099	1019.7272019653442	932.5251573254006	1428.3510839611868	1421.4673802691964	1298.0	1814.8974784601667	1066.3360021523238	1417.6306595644414	2197.352427216692
Tacc1	970.7664472944132	1422.1727309846249	1237.3687955884147	1333.2145610331152	2220.3747988791397	850.0	2361.8528829276142	2080.229250100435	2267.7728612540095	2780.4424773048117
Tacc2	1149.8012429019893	1146.9272158942713	1287.6468262047106	1041.288792048347	1689.551140583124	1047.0	2933.172664503157	2080.928486823158	2682.5934019450197	3971.740302715617
Tacc3	2216.776287431989	3372.2893324903143	4959.530788476918	4162.5486881131665	7284.575002018645	2443.0	13251.734985874495	9981.604216868474	10054.272831680115	14577.251252202997
Taco1	2197.9685917317993	2354.689221058899	3396.6778999514313	3217.048039012947	4352.575869282934	1943.0	8678.193340154874	6871.3992741973025	8308.624247194917	10765.187917049974
Tacr1	522.6369285918133	976.334555073202	605.1887158919385	975.4751700227631	711.6243338565714	699.0	769.7154237414625	751.679476927048	937.8172055580151	426.10426737208763
Tacr2	901.32264778602	955.0636497339165	998.1512183403551	909.6615479971792	798.9074186099432	1349.0	621.5402323493722	804.471849492622	1111.422437098522	695.222752028143
Tacr3	703.8418429340269	912.0964209485599	589.8406854932798	684.2010210580503	887.0811470852881	948.0	522.0937951734726	611.832132382481	719.7201810096394	672.7962116401384
Tacstd2	759.1798706672777	890.8255156092745	603.3363673955487	748.0597830234683	1152.4929762332958	850.0	621.5402323493722	559.3893781782683	545.242561370939	470.95734814809686
Tada1	2903.6188669446906	4794.887481581725	7805.267321359256	7574.431113122644	10973.62129843156	2897.0	17850.63547307397	13914.810782184422	14656.12004965084	20251.165970368165
Tada2a	1406.2369400449622	1867.1600706824763	2202.7069834212925	2345.180452178974	2621.164473767071	1567.0	4449.233599249746	3286.0629784359644	4274.701681148162	5180.082298821305
Tada2b	1964.680827758291	2461.043747755326	3010.595549061034	4262.898171201681	5413.332542152993	2094.0	8129.746239129789	5523.970109510399	7896.420870798487	9238.837578242381
Tada3	3011.039744309236	6748.832846048486	11114.884841980365	9555.355974090713	14569.15000403729	3918.0	27571.02747483227	24875.346410864866	23227.333114402	40277.61800604852
Taf1	614.1436019023523	1144.374707253557	1877.2228904842204	1756.1159540489957	1778.615512780442	798.0	4499.951282209455	4457.634107358075	4078.4143590546237	5763.620879717186
Taf10	1440.5971533433858	2080.2945421821164	3562.860022198977	3875.184259268786	4224.323173318797	2048.0	7607.652443956315	6153.982396683674	6826.436868364156	8791.652362905568
Taf11	1733.5631825194198	2945.169553277463	4843.097454418128	4230.968790218972	5069.544065471345	1753.0	13600.294748176022	11118.213509654443	11406.474383880044	17829.099608463668
Taf12	1692.3309265613113	3476.942186759599	5281.839426848751	3707.0662940945217	6178.395499327955	2291.0	14344.651330437631	11765.007478173065	12606.00801889611	18121.541695123247
Taf13	1116.1644025151115	2308.3186474192566	3752.0641900445107	2827.379267019886	3375.539706278355	1590.0	9074.487392300834	8075.834529087387	8658.451874570512	13322.26205209026
Taf15	2224.3717030032194	4132.936907423162	5764.243899551419	6282.268613353012	7335.341694171117	2295.0	15589.720723879893	10662.311166439154	12934.025943816867	18344.461506580014
Taf1a	1132.0786065691182	1740.810892967121	1629.8020556092913	1625.1403300178831	2352.1900697311703	1199.0	4201.611970681756	3479.052313907467	3554.9815001385223	5606.635097001153
Taf1b	1134.2487253037555	1061.8435945371293	1576.083949213986	1855.162197097399	1823.147698879101	1242.0	3082.839552452886	1870.4582332835846	2551.7351872159943	3094.8625735446367
Taf1c	1044.550484272081	1548.5219086999805	1989.1576639089208	2403.174633963895	4086.2733964129534	1444.0	5121.491514558827	3793.359220771382	4274.701681148162	6683.109035625374
Taf1d	2161.799946154511	2906.881923666749	5078.874955887178	5561.576871171866	6399.275142377303	2037.0	12555.112693457319	10331.572196591253	11342.790052711918	14510.420161846745
Taf2	1607.6962959104571	1930.1219504867613	2782.2274415775432	3379.953044026768	3686.3743652469952	1594.0	7284.451523134642	5838.626634735675	5955.357352317944	9576.132745677969
Taf3	1443.4906449895689	1998.6142656792604	3166.9866863990906	2861.2635080627606	4130.805582511613	1686.0	9173.933829476733	6152.583923238228	7742.444371467333	11505.712280661886
Taf4a	1896.3220876172163	4663.007868478156	6380.546706421697	6412.592617364069	9823.800253364183	2389.0	14196.47613904554	9806.445417826404	11033.964665951418	18030.04141034019
Taf4b	1547.6563442521588	1740.385474860335	2750.7375171389162	2665.1258820261196	3997.209024215635	1495.0	5693.308528320249	5279.237256557407	4689.086027790076	6750.388656789388
Taf5	1806.2621601297687	2969.843803471034	4320.735178436193	4358.034694129752	6582.747749103779	2141.0	10267.347406225748	8706.546052983384	8680.697771074445	12849.959111518883
Taf5l	1745.1371491041518	3207.652525164245	4725.870256718028	4390.6156951325165	6938.114594171078	1398.0	11934.566925479705	9003.022423417866	9138.265328576937	14690.729546566301
Taf6	1624.3338728760095	2281.517306691757	3326.817899516157	2727.681403951427	4220.760598430904	1243.0	9275.86642758203	6870.350419113219	8179.510808662279	12583.083280901628
Taf6l	1190.671812404325	1842.0604023821195	1571.5853885798963	1756.1159540489957	2661.243441255864	1199.0	3182.2859896287855	2954.2751535039793	3358.6941780449843	3924.644567900807
Taf7	1767.5617093620706	2036.9018952899742	3842.5646451538432	2402.5230139438395	3154.660063229006	1149.0	9074.487392300834	8233.512410061387	8222.25782547376	11932.713609649494
Taf7l	234.37282334082704	275.6709331971394	356.70939616192965	456.1340140387002	667.0921477579124	199.0	223.75448364577397	297.17560715720504	261.7164294580507	269.11848465605533
Taf8	1568.272472231213	1910.5527175746188	2809.748047809621	2106.6875248387396	3645.404754036229	1948.0	6166.1763370916515	4737.678414808571	4928.992754793288	7174.698800930436
Taf9	2002.6579056144433	3939.7970869424503	5754.98215706947	5851.547780096468	6792.049023767477	2846.0	15835.850655890245	13738.603128058268	12780.049444485712	19487.766535560488
Taf9b	668.3965702682844	678.9672984299914	643.8234131023553	1010.0110310856933	843.4396047086021	1048.0	1591.1429948143928	1031.374166016182	1199.5336350160658	1278.312802116263
Tagap	848.8781116989522	1168.6235393403424	1011.6469002426239	716.1304020407592	928.9414020180275	732.0	870.156325289121	1171.2215105607493	1286.772444835416	1031.6208578482122
Tagap1	1942.6179539561451	2695.023706487466	4910.840485143242	4098.689926147748	5729.511063453472	1998.0	10367.291075587527	9266.634667884375	9551.34109307156	15092.613150319345
Tagln	916.8751653842539	952.936559199988	934.1128846080205	1168.3546959591276	1021.5683491032383	1394.0	1516.558166932468	734.1985588589771	1221.77953152	1211.033180952249
Tagln2	2271.390942253694	3989.571005436378	6111.16231080386	5755.7596371483405	8789.762892153321	2745.0	18719.300101805453	15103.513210813244	15658.930168524272	23816.985892060897
Tagln3	957.3840484308166	888.2730069685601	851.2864446980176	1136.4253149764188	1156.9461948431617	1100.0	1690.5894319902923	1276.1070189691745	1068.6754202870404	1547.4312867723183
Tal1	790.2849058637455	716.8295099339196	1013.2346275252438	747.408163003413	754.3752325112841	600.0	695.6278280454173	646.7939685186227	829.204887332924	807.355453968166
Tal2	722.6495386342167	807.0181485724898	919.8233390644417	1172.9160360995147	846.1115358745217	498.0	870.156325289121	681.7558046547645	873.2604862916959	717.6492924161475
Taldo1	1929.958928004094	2227.9146252367577	3461.7747185388457	2925.773890048234	4927.041069955636	2647.0	9621.442796768282	6782.596210411502	8702.507473529284	12109.883278714731
Tanc1	1910.7895458481314	3548.412428699598	5128.888365289704	5661.2747342403245	7444.000228251844	2340.0	14842.380748503008	10542.042450130826	12409.720696802571	19176.037624167224
Tanc2	1261.2006712800369	1717.4128970939068	1812.9199355381159	2149.042826142333	2752.979744619102	1220.0	2509.530842133825	2604.3071737812	2551.7351872159943	3700.379164020761
Tank	738.5637426882234	677.2656260028485	668.6978071967332	683.5494010379949	930.7226894619739	546.0	596.6786230553973	716.7176407909062	632.4813711902892	829.7819943561707
Taok1	2584.611412953009	5625.303626027428	9626.39051452424	8716.069388259504	11421.61509058407	4343.0	22821.962867497186	17779.142530312172	17948.512732233117	25385.946657605702
Taok2	1605.1644907200468	2293.4290136817567	2917.713503027772	3538.2967089002027	4220.760598430904	1747.0	8254.054285599663	5786.183880531462	7525.219735017152	10316.657109289881
Taok3	2217.1379738877617	4304.805822564588	5522.38011016566	4529.410759404293	8172.546792825907	2394.0	14196.47613904554	10070.756899015636	12584.198316441272	18883.595537507645
Tap1	1982.041777635389	3325.4933407438866	4740.953665902916	4133.225787210679	8170.76550538196	2897.0	13002.124428562987	6468.289303547588	8374.925742657622	10405.91474003414
Tap2	1372.6000996580842	2101.565447521402	2459.124939564401	2857.353787942429	3907.254008296344	1897.0	7061.194271674747	4282.824926677366	6060.916312199358	7176.044393353715
Tapbp	1819.2828725375925	2883.9093459003207	3937.034418469725	3381.907904086934	5467.661809193357	1740.0	9173.933829476733	6345.9228770710915	7720.6346690124965	12536.884607702339
Tapbpl	1497.0202404439553	2778.405655417465	3548.570476655398	4288.311351983837	5015.21479843098	1836.0	11883.849242519997	6452.5564772863245	10469.529566420222	13612.910015518799
Tapt1	2736.5197243776192	4268.645283487803	6693.064359884041	6963.211534310786	8228.657347310216	2996.0	14618.626264857234	12131.757139241194	12867.72444835416	17651.48140859067
Tarbp2	1966.8509464929282	3798.558275489595	5509.413670690931	5499.672969266613	9102.378838565908	2749.0	11759.541196050122	9718.691209124689	11101.138549512318	16438.654104407382
Tardbp	2886.257917067592	4142.296105772448	9624.273544814081	7249.9243431351115	12126.114274664857	3242.0	21975.1764549444	19245.092319500596	17665.858988418422	27674.35083879769
Tarm1	686.4808930569286	655.5693025567774	706.8032619796098	519.9927760041182	844.3302484305754	998.0	571.8170137614225	542.2580784715587	479.8134540064263	448.5308077600922
Tars	1941.8945810445994	2145.808930627116	3308.294414552259	3024.8201330966376	3381.7742123321673	1794.0	5842.478184084099	5191.832666217052	5496.045018619065	7871.7156761896185
Tars2	1099.1651390937861	1615.3125514653368	2443.512287951972	1594.5141890752848	3284.6940466370907	1399.0	5295.522779616651	3654.2111129495374	5692.332340712603	7378.3317876535175
Tarsl2	1028.6362802180743	1316.2436223949833	1432.394630136888	1526.745706989535	2133.091714125768	1448.0	2610.468975867363	1940.3819055558681	2071.921733209568	2422.9634235200183
Tas1r1	1967.212632948701	2715.44377561318	3721.3681292471933	3998.99206307929	5961.078431166498	2250.0	8477.808769245437	7132.21457177292	6979.104785548019	9778.42013997777
Tas1r2	950.8736922269047	1189.0436084660564	1092.620991656237	1202.2389370020026	1598.7054809418594	899.0	1019.3259810529704	821.6031491993315	676.1007760999644	874.6350751321798
Tas1r3	1076.3788923800946	1461.7366149156958	1103.470461420806	1204.8454170822238	1420.5767365472234	999.0	1243.0804646987444	1031.374166016182	1308.5821472902535	1345.5924232802768
Tas2r102	538.9128191015931	615.5800005189208	708.6556104759998	648.3619199550095	665.310860313966	446.0	497.23218587949776	594.3512143144101	588.8619662806141	290.64796342853975
Tas2r103	828.6236701756709	487.1037322696367	524.4792456920954	488.7150150414645	534.3862331839084	597.0	522.0937951734726	664.2748865866936	654.2910736451267	358.8246462080738
Tas2r104	776.540820544376	785.7472432332044	538.5041700219042	681.5945409778291	798.9074186099432	600.0	472.3705765855229	751.679476927048	654.2910736451267	336.3981058200692
Tas2r105	683.2257149549727	720.6582728949909	589.8406854932798	388.36553195295045	666.2015040359393	450.0	497.23218587949776	751.679476927048	588.8619662806141	605.5165904761245
Tas2r106	864.0689428414132	231.85286819821135	565.4955338264419	617.7357790124111	756.1565199552305	750.0	472.3705765855229	664.2748865866936	633.3537592884827	134.55924232802766
Tas2r107	738.5637426882234	680.2435527503485	763.1675805126151	451.57267389831316	400.78967488793137	499.0	522.0937951734726	629.3130504505518	610.6716687354517	313.97156543206455
Tas2r108	901.6843342417928	701.0890399828482	591.4284127758997	682.2461609978844	839.8770298207095	949.0	621.5402323493722	821.6031491993315	850.5783957386648	470.95734814809686
Tas2r109	722.2878521784438	572.1873536267785	695.4245497875008	715.478782020704	400.78967488793137	399.0	447.50896729154795	786.6413130631897	479.8134540064263	470.95734814809686
Tas2r110	738.2020562324506	508.80005571570786	681.664246671462	389.668771993061	709.8430464126251	649.0	447.50896729154795	594.3512143144101	567.0522638257765	358.8246462080738
Tas2r113	757.7331248441861	572.6127717335642	748.8780349690363	940.9393089598329	667.9827914798856	1045.0	671.263450937322	384.5801974975594	545.242561370939	403.677726984083
Tas2r114	753.7545738306844	655.5693025567774	656.5252313633141	650.9684000352307	486.2914721973567	498.0	546.9554044674475	734.1985588589771	392.57464418707605	583.0900500881199
Tas2r115	538.9128191015931	531.3472153753504	565.4955338264419	484.80529492113277	488.07275964130304	997.0	546.9554044674475	611.832132382481	501.6231564612639	403.677726984083
Tas2r116	630.419492412132	635.5746515378491	619.2136402217474	650.3167800151754	311.72530269061326	746.0	273.47770223372373	856.2153669741118	501.6231564612639	291.54502504405997
Tas2r117	613.7819154465794	572.6127717335642	762.1090956575351	651.620020055286	623.4506053812265	500.0	372.9241394096233	506.9466239740556	545.242561370939	470.95734814809686
Tas2r118	847.0696794200878	784.8964070196329	591.4284127758997	781.9440240663431	756.1565199552305	997.0	522.0937951734726	716.7176407909062	828.7686932838272	605.5165904761245
Tas2r119	971.489820205959	998.0308785192731	971.4244757495874	649.0135399750649	846.1115358745217	996.0	522.0937951734726	507.29624233541705	479.8134540064263	515.8104289241061
Tas2r120	771.8388966193286	444.9873396978515	550.9413670690932	422.9013930158806	800.6887060538895	400.0	546.9554044674475	576.8702962463392	610.6716687354517	560.6635097001154
Tas2r121	753.3928873749115	445.41275780463724	593.5453824860596	650.3167800151754	530.8236582960158	697.0	522.0937951734726	716.7176407909062	436.1940490967512	470.95734814809686
Tas2r122	648.8655016565489	466.6836631439227	563.9078065438221	553.2253970269378	623.4506053812265	447.0	522.0937951734726	664.2748865866936	501.6231564612639	538.2369693121107
Tas2r123	684.3107743222913	508.3746376089221	646.205004026285	325.1583900075877	666.2015040359393	847.0	522.0937951734726	716.7176407909062	654.2910736451267	493.3838885361015
Tas2r124	685.39583368961	510.07631003606497	591.9576552034397	681.5945409778291	356.2574887892723	700.0	372.9241394096233	769.1603949951188	567.0522638257765	381.2511865960784
Tas2r125	628.6110601332675	339.90906732178144	578.4619733011708	357.739391010352	353.58555762335277	647.0	522.0937951734726	559.3893781782683	676.1007760999644	538.6855001198708
Tas2r126	576.1665240461998	680.2435527503485	762.1090956575351	716.1304020407592	311.72530269061326	1000.0	422.64735799757307	786.6413130631897	632.4813711902892	560.6635097001154
Tas2r129	576.8898969577456	445.8381759114229	671.6086405482029	389.0171519730057	489.8540470852494	943.0	447.50896729154795	646.7939685186227	523.4328589161014	650.8182020598938
Tas2r130	865.8773751202776	571.7619355199928	697.0122770701207	909.6615479971792	400.78967488793137	595.0	397.7857487035982	576.8702962463392	458.0037515515888	493.3838885361015
Tas2r131	576.5282105019727	467.5344993574941	579.7850793700206	488.7150150414645	666.2015040359393	800.0	447.50896729154795	786.6413130631897	632.4813711902892	605.5165904761245
Tas2r134	991.3825752734674	1019.7272019653442	825.0889445347898	976.7784100628736	1107.0701464126637	1296.0	597.1758552412767	752.0290952884094	763.3395859193146	313.97156543206455
Tas2r135	613.7819154465794	764.0509197871332	776.6632624148839	447.66295377798144	749.9220139014182	500.0	671.263450937322	629.3130504505518	567.0522638257765	605.5165904761245
Tas2r136	613.7819154465794	657.696393090706	656.7898525770842	519.3411559840629	709.8430464126251	500.0	397.7857487035982	489.46570590598475	523.4328589161014	381.2511865960784
Tas2r137	1027.9129073065285	595.5853494999925	694.8953073599608	781.9440240663431	533.4955894619353	990.0	720.9866695252717	716.7176407909062	850.5783957386648	784.9289135801614
Tas2r138	864.4306292971861	782.7693164857044	826.4120506036397	1074.5214130711665	1108.8514338566101	1249.0	770.7098881132215	716.7176407909062	1025.0560153773654	875.08360593994
Tas2r139	901.32264778602	550.0656120739217	841.4954597885285	521.2960160442287	622.5599616592533	649.0	298.33931152769867	629.3130504505518	348.95523927740095	381.2511865960784
Tas2r140	806.1991099177523	616.4308367324923	512.3066698586764	453.527533958479	267.1931165919542	499.0	422.64735799757307	541.9084601101973	588.8619662806141	493.3838885361015
Tas2r143	881.7915791742844	953.3619773067736	735.9115954943074	749.3630230635789	488.96340336327626	1196.0	671.263450937322	751.679476927048	545.242561370939	695.222752028143
Tas2r144	793.1783975099286	848.7091230374892	577.1388672323209	584.5031579895915	1189.0093688341963	1000.0	895.0179345830959	856.5649853354732	654.2910736451267	448.5308077600922
Tasp1	1431.5549919490638	2119.433008006402	3073.3107767245187	2758.9591649140807	4889.634033632762	1848.0	6861.804165137069	6380.535094845873	5823.190555441628	8477.232266665744
Tat	938.5763527306268	912.9472571621313	920.0879602782118	1073.8697930511112	843.4396047086021	1000.0	770.7098881132215	891.526821471615	632.4813711902892	650.3696712521338
Tatdn1	2594.015260803104	4372.021883436731	6657.340496025094	6400.8634570030745	8400.551585651041	3224.0	16434.518207689158	14509.161996498833	14372.157723688855	21756.435361211035
Tatdn2	2200.5003969222093	3441.2070657895993	5949.214127976634	6568.329802157283	9473.777270628723	2692.0	14019.958713058319	11395.81048857541	12103.076280287556	17604.83420458362
Tatdn3	1693.7776723844026	1930.547368593547	2386.354105777657	1659.024571060758	3862.721822197685	1289.0	6140.320263425918	4300.305844745437	5212.955080755273	8095.981080069665
Tax1bp1	2900.7253752985075	5119.056078952435	9372.883391732603	7743.200698316963	10090.993369956139	2793.0	16383.303292543571	16326.827857216844	14982.829392424306	22313.510624449067
Tax1bp3	3365.8541574224328	7197.223530600623	10526.896504983475	9429.593310220043	12657.828576682845	4138.0	23593.66721998217	19419.551881819945	20370.26209281828	28213.03633891756
Taz	1259.3922390011724	1764.6343069471206	3276.8044901136313	2893.1928890454697	4894.087252242628	1697.0	7359.036351016566	5681.298372123037	6564.284244857009	9531.27966490196
Tbata	1238.7761110221181	1188.6181903592708	857.1081114009571	1232.8650779446011	666.2015040359393	996.0	820.4331067011713	646.7939685186227	806.9589908289897	784.9289135801614
Tbc1d1	1245.648153681803	2165.3781635392584	1823.7694053026848	2499.614396932077	2885.6856591931055	1800.0	5270.661170322676	3670.9927942948852	5168.463287747405	6682.211974009854
Tbc1d10a	1675.6933495957587	2907.7327598803204	3801.0191145919566	4194.478069095876	5603.930298655253	2100.0	10468.229209321065	8181.0696558571735	7786.063776377009	12873.282713522407
Tbc1d10b	1969.0210652275653	3846.2051034495944	4321.529042077503	5403.2332062984315	7520.595588341538	2789.0	12331.855441997424	8495.026944359726	11166.131462827734	16056.954387003541
