GeneName	GF-H3K9ac_1	GF-H3K9ac_4	GF-H3K9ac_3	GF-H3K9ac_2	merged_CV-H3K9ac_6	merged_CV-H3K9ac_5	merged_CV-H3K9ac_4	merged_CV-H3K9ac_3	merged_CV-H3K9ac_2	merged_CV-H3K9ac_1
Pkia	45.24812891503429	35.88246462080738	42.310822762384866	43.35267680881579	43.0	49.87604843049812	46.91664144398059	54.776591250385344	38.2876296107138	46.295866338928796
Pkib	344.58190481449196	307.24360331566317	396.50039062894683	400.6626421201846	365.0	466.69731031394673	448.31457379803675	498.28174552886765	446.68901212499435	475.9793757971117
Pkig	1114.794560741834	1328.9967833931532	1032.0351201629132	829.6443715106441	512.0	796.2354874440236	645.7554398747884	585.3421248591902	555.1706293553501	445.2360270564168
Pklr	1261.4780555762857	1747.4760270333193	1148.9351253208426	939.7741553394907	772.0	737.4530017937936	637.2843796140696	647.263488881365	678.5418803232058	554.8270231555998
Pkm2	944.7411531710458	1100.2460714355063	930.4019067233703	728.255046715833	519.0	676.8892286996173	613.1744388720241	527.1254578297952	606.6462202764209	509.25452972821677
Pkmyt1	371.9296750378643	438.6631299893702	344.1571047373367	284.9389645095554	264.0	264.52118542603466	241.75102744051108	219.63560742908132	242.06290276106836	173.97118522675586
Pkn1	1149.1035815675193	1009.6428482679677	1036.8332547029777	891.1772031102536	953.0	1213.9473930494453	1043.8952721285682	975.658415169907	1019.7272019653442	855.750154358637
Pkn2	851.7587344115797	1088.5842704337438	742.4022715626705	719.864206043159	382.0	472.931816367759	454.8307739985896	484.7860636265988	451.36861129963717	379.0474056499795
Pkn3	716.5115798523562	653.5093869064544	554.8388304510676	448.9099759880603	458.0	716.9681961884105	521.2960160442287	442.71129063717234	521.5625989192791	462.59697693351507
Pknox1	464.4148616114509	510.87659003874506	384.72315130333453	345.42294102508066	259.0	336.66332690586233	330.37135016803	270.442880472917	270.14049780892515	231.1176452388711
Pknox2	407.2331602353087	441.3543148359308	404.7880775617851	328.6412596797326	457.0	442.6499298206708	469.1664144398059	406.4581843506854	464.1311545032084	408.3440085675829
Pkp1	368.4490497367078	320.69952754846594	316.2406855951446	315.7053803093601	342.0	380.30486928254817	347.9650907095227	272.8244713968468	279.4996961582107	271.6265282854338
Pkp2	443.0338776186325	481.7220875343391	380.36121081236706	344.7237043023578	276.0	294.8030719731228	280.196608623773	283.4093199476459	238.234139799997	232.9260775177355
Pkp3	1884.012752297417	2589.8168840067724	1828.525453813581	1477.487195113351	769.0	1463.327635201936	1128.6058747357554	860.8128083937368	844.4549419696322	730.2449542054471
Pkp4	1194.848942668433	1108.768156782948	1036.3970606538808	985.224542316475	785.0	1000.192899775882	968.3073498021549	853.1387931944074	887.8475888617745	798.2420078907488
Pla1a	207.34582151175056	201.39033268428142	208.50075546824706	187.39544168971986	187.0	175.4568132287166	199.39572613691752	181.53015264620456	209.7311266453545	182.28997370953215
Pla2g10	146.68349483445184	150.706351407391	122.57052779618708	114.32520416518358	77.0	127.36205224216485	98.39462302834818	101.87916730144133	105.92910858964152	84.27294419508132
Pla2g12a	222.76001927401498	234.13308165076816	214.17127810650484	173.41070723526315	173.0	173.67552578477026	156.38880481326862	162.2128040409962	182.07894970428342	158.41866762852197
Pla2g12b	264.0302907020133	330.56720531918796	254.7373246725027	222.00765946450022	120.0	156.75329506727982	128.36914395089133	126.75356139581922	107.63078101678435	91.86835976631183
Pla2g15	164.58385352611376	158.33137513931257	160.0832160185077	125.16337336738752	101.0	165.65973228701162	122.50456377039376	119.34416741025984	139.96255713249823	129.1220647109186
Pla2g16	265.5219872596518	261.9419917318939	221.58657694114962	158.3771176967222	124.0	146.06557040360164	134.8853441514442	139.72000087054812	134.85753985106973	124.78182724164402
Pla2g1b	115.35786712404348	115.27241759434371	96.83507889947876	78.66413130631898	86.0	91.73630336323762	102.30434314867989	77.79863684837338	92.31572917249883	73.42235052189488
Pla2g2a	384.85771187073124	385.2879638659192	381.6697929596573	375.839738463524	179.0	451.5563670404026	219.59594675863136	352.74007795538	223.34450606249717	172.16275294789145
Pla2g2c	180.4952834742577	252.07431396117184	190.61679945528027	133.55421404006154	146.0	211.08256210764384	162.9050050138215	147.39401606987747	163.78597111249792	134.54736154751183
Pla2g2d	96.46304406062256	76.25023731921569	77.64254073922172	64.32977849050084	83.0	80.15793497758627	65.81362202558388	81.76795505492305	83.38194892999894	59.31657874675252
Pla2g2e	158.6170672955598	214.8462569170842	122.57052779618708	119.56947958560484	155.0	157.64393878925299	128.36914395089133	124.10734925811944	140.38797523928395	106.69750445299996
Pla2g2f	173.5340328719447	169.99317614107497	143.9440362019279	122.36642647649619	121.0	216.42642443948293	177.2406454550378	122.51962197549958	149.74717358856952	109.59099609918302
Pla2g3	228.22957331868946	265.08170738621453	205.01120307547305	161.17406458761354	148.0	182.58196300450206	153.7823247330475	142.1015917944779	155.27760897678374	125.86688660896266
Pla2g4a	312.2618127323246	341.7804755131903	309.6977748586933	274.10079530735146	291.0	293.91242825114966	239.14454736028995	273.3537138243868	258.2287908189253	285.73230006057616
Pla2g4b	507.6740617829672	481.7220875343391	460.6209158461693	336.6824819910452	439.0	503.21370291484715	476.33423466041404	389.78704788317685	439.4569043096373	413.04593249263036
Pla2g4c	569.3308528320249	328.32455128038754	431.39591455668693	454.85348813120436	495.0	460.4628042601345	510.2184757032889	554.6460640618728	544.9605947924931	519.0200640340845
Pla2g4d	414.1944108376216	302.75829523806226	358.11531430843274	302.07026421626483	494.0	488.07275964130304	428.7659731963782	324.16098686822244	438.1806499892802	391.3447451462575
Pla2g4e	458.9453075667764	434.1778219117693	403.9156894635916	362.2046223704287	369.0	466.69731031394673	372.7266514716236	362.53106286486917	372.666261544281	368.55849843256595
Pla2g4f	392.81342684480325	280.3317548500577	352.44479167017494	326.5435495115641	397.0	429.29027399107315	380.546091712287	335.2750778465615	453.9211199403514	314.30553006663376
Pla2g5	267.0136838172903	262.83905334741405	249.50299608334169	200.68093942145373	251.0	281.4434161435251	298.441969185321	239.21757724805965	237.80872169321128	219.54367865413892
Pla2g6	4607.850666545306	5594.524765191631	3877.328902421021	3642.3240886632493	1961.0	3191.1764558299064	2927.7287501083997	2288.444256682765	1952.669110146404	1282.9018586264096
Pla2g7	219.776626158738	221.12568822572547	191.92538160257052	190.89162530333405	243.0	198.6135500000193	181.80198559542478	196.61356183109328	235.68163115928274	177.94973624025755
Pla2r1	609.1094277023848	694.3256904126227	637.2795057303534	535.9649479670533	480.0	549.5271764574526	510.2184757032889	526.5962154022552	519.0100902785649	508.1694703608981
Plaa	558.391744742676	449.87640018337254	437.5026312440414	412.8992847678343	217.0	298.36564686101553	243.70588750067694	301.40356248400434	247.16792004249686	246.3084763813321
Plac1	19.392055249300412	15.250047463843137	22.682090553031063	18.18015479079372	17.0	23.1567367713027	23.458320721990294	25.668257735687817	17.016724271428355	25.679738359874566
Plac1l	53.20384388910626	43.058957544968855	41.87462871328812	46.848860422429965	40.0	58.78248565022993	43.65854134370416	52.395000326455545	57.431444416070704	55.338027733250826
Plac8	590.7118368248433	635.1196237882906	586.6809960351303	666.3725967548621	168.0	321.5223836323183	327.76487008780884	334.48121420525155	238.6595579067827	141.41940420719655
Plac8l1	61.15955886317822	65.93402874073357	60.63097282444841	71.3221457177292	55.0	59.673129372203114	67.76848208574974	56.099697319235226	81.2548583960704	58.23151937943388
Plac9	323.20092082167355	341.7804755131903	244.26866749418068	243.6839978689081	224.0	286.7872784753642	216.33784665835495	255.62409250179826	260.3558813528538	216.28850055218297
Plag1	333.642796725143	343.5745987442307	266.51456399811497	265.70995463467744	109.0	211.08256210764384	155.08556477315807	168.0344707439357	143.79132009356962	119.71821686082369
Plagl1	87.5128647147916	107.64739386242213	102.50560153773652	94.39695756758277	105.0	80.15793497758627	101.00110310856932	91.29431875064223	91.46489295892741	99.82546179331521
Plagl2	523.5854917311111	588.472419781241	431.39591455668693	367.7985161522114	136.0	309.0533715246937	215.03460661824437	215.93091043630164	147.620083054641	111.7611148338203
Plat	255.08011135618236	227.85365034212685	223.3313531375366	210.47025353957343	262.0	325.084958520211	270.42230832294365	226.25113777333075	242.06290276106836	246.3084763813321
Plau	247.12439638211038	207.6697639929227	248.19441393605143	195.43666400103248	203.0	299.25629058298875	228.71862703940536	208.2568952369723	256.10170028499675	198.92755067508466
Plaur	162.09769259671626	200.04474026100115	160.51941006760444	129.35879370372453	161.0	187.03518161436796	145.31126447232876	150.83409184888717	156.12844519035517	132.37724281287453
Plb1	3241.9538519343255	3453.6872197527105	2703.094522252567	2140.363608254599	2187.0	2410.081911659427	2147.7395861022223	2078.864255376943	2170.483180820687	2037.7414918244128
Plbd1	377.3992290825388	449.42786937561243	316.67687964424135	257.31911396200337	255.0	269.86504775787375	203.30544625724923	226.25113777333075	258.2287908189253	219.90536510991177
Plbd2	403.75253493415215	418.4792436401661	358.11531430843274	260.8152975756176	311.0	344.67912040362097	334.93269030841697	268.3259107627572	318.21274387571026	224.60728903495925
Plcb1	1094.905273306654	998.4295780739653	1037.705642801171	989.4199626528119	1101.0	974.3642318386597	1049.1082322890104	982.0093243003864	992.5004431310589	1103.5053765630605
Plcb2	733.9147063581387	828.8849327406505	666.068312970739	570.2275473804722	691.0	794.4542000000772	764.3502835248504	608.8934128847183	776.3880448839187	584.1236260732031
Plcb3	2628.8665667449045	2847.7220984688256	2330.148610274845	1579.2261382695235	957.0	1576.43938789253	1281.0849594286922	1079.389930967738	1117.1479484192716	873.8344771472811
Plcb4	552.9221906980015	531.5090071957093	570.5418162185506	539.1115132193061	604.0	614.5441681614947	607.3098586915265	569.7294732467616	583.2482244032069	591.7190416444337
Plcd1	495.2432571359798	500.1118506525028	399.5537489726241	416.39546838144844	437.0	529.0423708520693	426.159493116157	326.27795657838226	370.11375290356676	308.8802332300406
Plcd3	418.6695005105371	488.4500496507404	385.5955394015281	303.1191193003491	302.0	447.10314843053675	400.7463123340009	338.18591119803125	369.26291668999534	275.6050792989355
Plcd4	742.8648857039697	590.2665430122814	592.3515186733881	602.7420549870841	624.0	595.840650000058	641.8457197544567	582.9605339352604	622.3866902274922	647.7804422892302
Plce1	581.7616574790123	544.964931428512	579.7018912495823	540.8596050261132	569.0	504.9949903587935	492.6247351617962	546.9720488625435	528.3692886278504	551.210158597871
Plcg1	1108.82777451128	1082.3048391251025	965.2974306511104	805.1710862153449	969.0	1016.2244867713993	872.5192068540279	771.1062169257144	795.10644158249	640.9083996295456
Plcg2	648.8880025727445	588.9209505890011	583.6276376914531	531.7695276307163	744.0	829.1893051570313	704.4012416797641	604.6594734643986	671.7351906146343	587.740490630932
Plch1	1128.2198297605803	1122.2240810157507	1141.5198264861979	1191.4993755197113	1294.0	1125.7736645741004	979.3848901430948	1064.3065217828496	1037.1693443435584	1252.8818827972605
Plch2	1321.643150067705	1083.6504315483828	873.2604862916959	750.2810034816023	1177.0	1317.2620647983344	1222.4391576237165	900.2413692454634	1110.7666768174859	819.9431952371217
Plcl1	95.46857968886357	97.77971609170011	102.94179558683328	99.99085134936546	105.0	87.28308475337171	105.56244324895633	90.23583389556232	101.24950941499871	108.14425027609148
Plcl2	381.8743187554543	392.4644567900807	328.45411896985365	277.5969789209656	134.0	301.0375780269351	199.39572613691752	202.43522853403277	164.21138921928363	120.80327622814232
Plcxd1	192.92608812124513	248.4860674990911	187.563441111603	140.19696290592847	220.0	255.61474820630286	191.57628589625406	191.8503799832337	196.54316533499752	142.86615003028808
Plcxd2	229.22403769044845	278.98616242677735	200.64926258450555	187.74506005108128	98.0	153.19072017938709	110.77540340939862	120.66727347910974	108.90703533714148	84.99631710662709
Plcxd3	32.81732426804685	24.22066361904498	32.27835963315959	33.91298105205751	37.0	33.84446143498087	43.006921323648875	40.75166692057653	39.13846582428522	32.55178101955931
Plcz1	203.36796402471458	188.38293925923875	208.93694951734383	212.56796370774194	235.0	216.42642443948293	206.56354635752564	205.6106830992725	200.3719282960689	251.37208676215243
Pld1	1730.8652390465315	1835.8365961620575	1599.9597720868833	1167.3757085857735	1111.0	1132.0081706279127	1051.0630923491763	1055.0447793009002	1035.4676719164154	972.5748795732776
Pld2	1132.694919433496	1471.1810494531026	1030.2903439665263	833.8397918469811	567.0	838.9863860987363	660.74270033606	661.0237919974038	627.4917075089206	529.1472847957252
Pld3	756.7873869085955	847.2746958588142	611.9802508827419	482.8229570401178	322.0	473.82246008973215	507.61199562306774	423.65856324573394	387.5558952817808	351.55923501124056
Pld4	196.9039456082811	168.64758371779467	187.563441111603	163.27177475578205	246.0	207.51998721975113	284.1063287441047	199.52439518256304	279.4996961582107	211.22489017136263
Pld5	252.59395042678486	228.30218114988696	246.4496377396644	263.96186282787033	314.0	301.0375780269351	343.4037505691357	287.3786381541956	310.1297998467818	292.6043427202609
Pld6	58.17616574790124	73.55905247265513	61.06716687354517	35.311454497503185	72.0	69.4702103139081	39.097201203317155	38.10545478287676	46.370573639642274	45.57249342738304
Pldi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pldn	380.87985438369526	464.6779168394556	328.0179249207569	293.6794235435908	143.0	214.64513699553657	127.06590391078076	184.97022842521426	140.81339334606966	128.03700534359996
Plec	37039.81999053554	45222.22163079578	34658.234365031465	28776.388086935563	16961.0	25864.29368610117	21001.06162636181	17543.857230521968	16134.832536061582	12124.091683962752
Plek	153.1475132508853	104.95620901586159	181.4567244242485	130.4076487878088	182.0	159.42522623319937	160.29852493360033	157.97886462067657	183.35520402464053	171.07769358057283
Plek2	335.631725468661	425.6557365643275	353.3171797683685	273.0519402232672	159.0	253.8334607623565	222.8540468589078	196.87818304486325	188.88563941285474	186.9918976345796
Plekha1	491.2653996489438	638.7078702503713	455.3865872570082	413.5985214905571	207.0	295.693715695096	230.67348709957122	234.98363782774	226.32243280999714	199.65092358663043
Plekha2	567.8391562743864	598.340097551963	538.6996506344877	397.5160768679319	315.0	457.79087309421493	374.02989151173415	355.38629009307977	337.35655868106716	255.71232423142703
Plekha3	343.09020825685343	352.9937457071926	273.05747473456626	227.6015532462829	152.0	252.05217331841015	191.57628589625406	196.61356183109328	154.00135465642663	190.24707573653552
Plekha4	755.7929225368366	944.6058811427542	721.9011512551232	615.3283159960951	464.0	590.4967876682189	543.4510967261085	497.4878818875577	462.4294820760656	428.9601365466371
Plekha5	1321.1459178818254	1403.0043666735685	1206.5127398016139	1112.8352442133923	693.0	1076.7882598655756	828.2090454902684	783.0141715453634	749.1612860496334	646.6953829219116
Plekha6	2258.925820450558	2741.868827837444	2034.8452390363443	1416.3039818751029	1212.0	1650.3628168163038	1417.9251636403023	1171.4781133596903	1309.8623507931977	1085.7827402301893
Plekha7	629.9931795093237	600.1342207830035	531.7205458489397	484.2214304855635	555.0	558.4336136771843	551.9221569868272	466.7918210902403	543.2589223653503	469.10733313742696
Plekha8	845.2947159951461	993.4957391886043	772.9358549994431	625.8168668369376	560.0	650.169917040422	583.1999179494809	557.2922761995726	539.8555775110646	506.3610380820337
Plekhb1	1347.0019915475593	1346.938015703557	1093.1022870364584	943.2703389531049	887.0	1223.7444739911505	1305.1949001707378	1052.3985671632006	1129.4850735160571	969.6813879270945
Plekhb2	803.0299801953888	1094.8637017423853	829.6410813820207	673.7145823434519	388.0	680.4518035875101	463.9534542793636	525.8023517609453	453.4957018335657	335.64503095723376
Plekhf1	109.3910808934895	136.80189636682815	95.5264967521885	90.20153723124575	53.0	49.87604843049812	50.17474154425702	49.74878818875577	53.60268145499932	38.33876431192541
Plekhf2	498.22665025125673	606.4136520916447	443.17315388229923	413.94813985191854	100.0	310.8346589686401	231.32510711962652	237.89447117920977	144.64215630714102	88.25149520858302
Plekhg1	628.0042507658056	558.8693864690749	599.7668175080329	528.2733440171021	473.0	553.9803950673185	577.3353377689833	564.701670185132	564.5298277046357	565.6776168287862
Plekhg2	2313.1241287114235	2942.362098906205	1997.7687448631204	1805.4292180703608	1020.0	1752.7868448432198	1350.1566815545525	1234.987204664485	1118.8496208464144	904.9395123437488
Plekhg3	565.8502275308684	603.7224672450842	536.9548744381007	523.0290685966809	469.0	590.4967876682189	549.3156769066061	461.49939681484074	516.032163531065	362.0481422286541
Plekhg4	639.440591041034	489.79564207402075	458.4399456006855	399.6137870361004	555.0	632.3570426009584	568.2126574882094	397.1964418687362	552.1927026078502	353.367667290105
Plekhg5	1027.2816960270422	1346.938015703557	943.0515341471761	845.377197771908	611.0	858.5805479821463	656.8329802157283	627.6815190623867	593.4582589660639	477.06443516443034
Plekhg6	1209.2686760589386	1355.0115702432386	1063.0048976487826	791.5359701222496	464.0	655.5137793722611	566.9094174480988	518.6575789891559	509.22547382249354	350.4741756439219
Plekhh1	1164.5177793297837	1301.1878733120277	1093.1022870364584	904.8123192033489	624.0	849.6741107624144	854.2738462924799	706.5386407658399	717.6803461474909	571.1029136653794
Plekhh2	445.52003854802996	470.0602865325767	465.8552444353303	460.09776355162563	533.0	523.6985085202302	495.23121524201736	490.6077303295383	519.0100902785649	487.9150288376168
Plekhh3	1034.740178815235	1330.7909066241937	977.9470580749162	897.4703336147592	364.0	548.6365327354794	545.4059567862744	383.96538118023733	447.96526644535146	305.6250551280846
Plekhj1	2060.032946098759	2734.6923349132826	1904.8594124055126	1791.7941019772654	390.0	1258.4795791481044	798.2345245677253	792.0112928135426	523.264271346422	288.9874781625321
Plekhm1	486.7903099760283	515.8104289241061	429.6511383602999	343.67484921827355	300.0	388.3206627803068	342.7521305490804	301.66818369777434	299.49434717713905	246.3084763813321
Plekhm2	607.1204989588667	539.582561735391	548.732113763713	428.63211102909804	512.0	509.4482089686594	511.52171574339945	432.12644208637323	500.7171116867794	382.30258375193546
Plekhm3	227.23510894693047	248.037536691331	207.1921733209568	182.50078463066	143.0	154.08136390136028	162.9050050138215	159.30197068952646	162.93513489892652	149.01481977842707
Plekhn1	440.547716689235	503.70009711458357	479.37725995732956	360.4565305636216	383.0	429.29027399107315	404.0044124342773	327.86568386100214	432.65021460106595	363.49488805174565
Plekho1	144.19733390505434	157.88284433155246	136.52873736728313	106.9832185765938	100.0	105.09595919283532	144.0080244322182	100.82068244636143	138.26088470535538	125.50520015318979
Plekho2	183.97590877541415	176.27260744971625	152.23172313476616	130.4076487878088	113.0	151.40943273544073	145.31126447232876	131.7813644574488	135.28295795785544	108.86762318763725
Plg	372.9241394096233	389.7732719435202	347.6466571301107	296.12675207312077	339.0	371.39843206281637	360.9974911106284	327.33644143346214	357.3512096999955	314.30553006663376
Plin1	472.3705765855229	505.0456895378639	409.1500180527526	327.9420229570098	536.0	425.7276991031804	394.8817321535033	337.6566687704913	376.9204426121381	342.15538716114565
Plin2	473.86227314316136	544.964931428512	451.4608408151375	399.6137870361004	215.0	436.41542376685857	288.66766888449166	286.05553208534565	216.53781635392582	193.86394029426432
Plin3	1152.0869746827964	1430.3647459469341	1097.0280334783292	817.4077288629945	348.0	589.6061439462457	422.2497729958253	409.1043964883852	324.1685973707102	257.88244296606433
Plin4	245.1354676385924	245.79488265253056	198.03209828992505	166.7679583693962	252.0	212.8638495515902	263.90610812239083	195.55507697601337	210.58196285892592	166.37576965552537
Plin5	416.1833395811396	492.4868269205813	375.99927032139954	365.70080598404286	431.0	451.5563670404026	382.5009517724529	338.9797748393412	438.6060680960659	342.15538716114565
Plk1	678.7219337255144	681.3182969875801	573.158980513131	455.9023432152886	282.0	529.0423708520693	377.93961163206586	340.0382596944211	314.38398091463887	245.22341701401348
Plk1s1	332.648332353384	339.0892906666297	287.01568430566226	267.8076648028459	253.0	209.30127466369748	201.35058619708337	246.62697123361903	229.3003595574971	223.5222296676406
Plk2	801.0410514518709	1047.3194361198155	716.6668226659622	537.7130397738604	259.0	392.77388139017273	316.0357097268137	323.1025020131425	313.9585628078532	247.75522220442363
Plk3	1779.096761076843	2419.3751770579374	1710.7530605574582	1592.5116360012576	520.0	1574.6581004485836	990.4624304840347	864.5175053865165	701.9398761964197	405.088830465627
Plk4	1963.0726698522571	2060.5505308498637	1596.4702196941093	1520.140635199444	656.0	1136.4613892377786	909.6615479971792	968.5136423981177	718.1057642542767	600.3995165829829
Plk5	462.9231650538124	396.50123405992156	352.88098571927173	264.31148118923176	414.0	479.16632242157124	514.1281958236207	301.93280491154434	484.97664173570814	341.070327793827
Pllp	163.58938915435476	175.37554583419606	119.08097540341308	110.8290205515694	92.0	113.11175269059396	82.10412252696604	93.41128846080206	99.54783698785589	81.01776609312539
Pln	62.15402323493722	51.132512084650514	63.248137119028925	69.2244355495607	51.0	53.438623318390846	65.16200200552859	73.82931864182372	65.51438844499917	68.72042659684743
Plod1	440.547716689235	496.9721349981822	465.8552444353303	310.4611048889389	370.0	479.16632242157124	398.13983225377973	344.2721991147407	459.8769734353513	367.1117526094744
Plod2	544.46924353805	506.8398127689042	569.2332340712603	518.134411537621	624.0	570.9026257848088	556.4834971272143	519.1868214166958	575.1652803742785	619.5688987389456
Plod3	1552.358884315792	1668.086074059783	1197.3526647705821	1017.0398132003639	638.0	1138.242676681725	872.5192068540279	700.4523528491304	587.9278235778497	476.34106225288457
Plp1	60.66232667729872	36.77952623632756	54.088062087997145	77.2656578608733	64.0	42.75089865471268	66.46524204563917	53.18886396776548	48.072246066785105	54.25296836593218
Plp2	193.92055249300412	215.29478772484427	161.8279922148947	137.74963437639855	108.0	162.98780112109208	123.80780381050434	110.61166735585059	93.59198349285596	68.35874014107455
Plrg1	551.9277263262425	659.7888182150957	477.1962897118458	441.9176087608319	320.0	365.1639260090041	348.616710729578	322.83788079937256	278.2234418378536	267.6479772719321
Pls1	736.8980994734156	917.6940326771487	676.1007760999644	537.0138030511375	304.0	443.54057354264404	373.37827149167884	372.5866689881283	344.1632483896385	333.11322576682363
Pls3	444.525574176271	376.7658785184775	429.6511383602999	396.4672217838476	420.0	317.06916502245235	381.19771173234227	384.75924482154727	418.1859989703519	478.87286744329475
Plscr1	537.0107607498576	670.1050267935778	499.00599216668337	528.6229623784635	185.0	250.2708858744638	187.66656577592235	265.1504561975174	199.5210920824975	187.35358409035248
Plscr2	266.5164516314108	315.7656886631049	325.4007606261764	315.35576194799876	280.0	201.28548116593885	225.46052693912895	246.62697123361903	227.17326902356857	274.8817063873897
Plscr3	2095.833663482083	2707.780486447677	2167.4482299617566	1560.346746756007	666.0	1188.118725112223	957.8814294812704	857.1081114009571	692.5806778471341	435.8321792063219
Plscr4	161.60046041083677	174.47848421867587	158.77463387121745	184.24887643746712	136.0	114.89304013454031	140.74992433194177	136.27992509153842	159.10637193785513	149.37650623419995
Plscr5	132.7609936298259	125.58862617282583	112.10187061786506	107.33283693795522	79.0	89.06437219731808	102.30434314867989	96.05750059850183	106.35452669642723	98.74040242599658
Pltp	386.34940842836977	353.89080732271276	313.6235213005641	281.0931625345798	319.0	359.820063677165	364.25559121090487	282.086213878796	333.1023776132101	305.6250551280846
Plvap	140.21947641801836	156.5372519082722	129.5496325817351	119.56947958560484	142.0	138.049776905843	160.29852493360033	114.58098556240026	154.85219086999805	112.84617420113894
Plxdc1	811.9801595412198	808.7010463914463	650.365327203256	564.983271960051	644.0	655.5137793722611	581.245057889315	595.1331097686793	637.2763239649919	502.02080061275916
Plxdc2	129.7776005145489	122.44891051850519	142.63545405463765	175.50841740343168	185.0	167.44101973095798	162.25338499376622	184.97022842521426	171.4434970346407	206.52296624631518
Plxna1	810.9856951694608	653.5093869064544	690.9313737692539	591.5542674235187	804.0	889.7530782512076	878.3837870345254	636.9432615443358	721.5091091085623	517.2116317552202
Plxna2	795.5714974071964	860.282089283857	760.7224216247341	649.9405337708754	681.0	635.0289737668779	643.8005798146226	612.0688674499579	602.3920392085638	571.8262865769252
Plxna3	437.564323573958	385.2879638659192	397.8089727762371	331.0885882092625	471.0	537.058164349828	449.6178138381473	337.1274263429513	467.5344993574941	268.009663727705
Plxna4	323.20092082167355	246.24341346029064	327.58173087166017	354.1634000591161	528.0	527.261083408123	540.8446166458873	516.2759880652261	577.7177890149927	516.8499452994473
Plxnb1	840.3223941363511	926.6646488323506	741.0936894153803	588.0580838099045	919.0	1075.8976161436024	991.7656705241452	781.1618230489736	972.9312102189162	744.7124124363625
Plxnb2	2514.0059318067406	2559.7653198868466	1942.8082946769298	1685.5101201233945	1603.0	2480.4427656953085	2192.7013674860373	1772.6975110450792	1936.0778039817612	1681.8420193438976
Plxnb3	425.6307511128501	482.61914914985925	361.60486670120673	306.2656845526019	427.0	398.1177437220118	370.77179141145774	368.88197199534864	399.46760227178066	311.0503519646779
Plxnc1	489.77370309130526	366.00113913223527	493.77166357752236	467.43974914021544	552.0	568.2306946188893	561.6964572876565	536.1225790979744	614.3037461985637	533.8492087207727
Plxnd1	969.6027624650206	844.5835110122537	793.0007812578937	640.1512196527557	815.0	880.8466410314758	877.0805469944149	725.8559893710483	878.9138086192746	622.4623903851286
Pm20d1	370.4379784802258	374.523224479677	367.2753893394645	285.98781959363964	289.0	283.2247035874715	300.39682924548686	274.14757746569666	300.7706014974962	222.43717030032195
Pm20d2	253.58841479854385	244.44929022925027	220.27799479385936	191.9404803874183	141.0	187.92582533634115	173.98254535476136	157.4496221931366	126.34917771535555	125.1435136974169
Pmaip1	717.0088120382358	1027.5840805783714	731.061226286155	782.4458927268528	121.0	260.95861053814195	220.24756677868666	274.9414411070066	153.1505184428552	111.39942837804742
Pmch	54.198308260865254	39.470711082888116	48.853733498836135	45.80000533834571	58.0	35.62574887892723	37.79396116320659	43.13325784450633	29.353849368213915	41.593942413881344
Pmel	415.1888752093806	486.20739561194	349.3914333264977	308.01377635940895	248.0	326.8662459641573	299.09358920537625	258.270304639498	276.0963513039251	227.5007806811423
Pmepa1	191.43439156360662	281.22881646557784	197.15971019173153	163.9710114785049	99.0	257.39603565024925	188.96980581603293	146.60015242856753	148.4709192682124	103.44232635104403
Pmf1	242.6493067091949	326.9789588571073	238.16195080682616	205.57559648051358	133.0	223.55157421526837	157.04042483332393	155.0680312692068	139.96255713249823	101.27220761640675
Pmfbp1	326.68154612283	268.22142304053517	293.9947890912103	255.57102215519632	375.0	348.2416952915137	367.5136913111813	291.08333514697523	390.1084039224951	315.02890297817953
Pml	1257.5001980892498	1521.4164999222328	1041.631389243042	786.6413130631897	397.0	644.8260547085829	581.8966779093704	533.7409881740446	525.8167799871362	367.8351255210202
Pmm1	263.0358263302543	229.19924276540715	257.79068301617997	172.0122337898175	211.0	312.6159464125864	234.58320721990296	189.73341027307387	177.3993505296406	152.99337079192875
Pmm2	752.8095294215595	798.8333686207243	697.0380904566084	640.8504563754785	293.0	472.931816367759	393.5784921133927	415.71992683263466	315.660235234996	251.37208676215243
Pmp2	50.71768295970877	46.647204007049595	58.01380852986791	48.94657059059847	69.0	56.110554484310384	57.99418178492045	70.38924286281402	83.38194892999894	63.656816216027096
Pmp22	976.5640130673336	1281.4525177705834	1096.1556453801356	1160.3833413585453	144.0	301.0375780269351	338.19079040869343	315.69310802758315	188.88563941285474	110.31436901072877
Pmpca	1537.4419187394071	2022.873942998016	1435.950809626505	1151.9925006858712	473.0	988.6145313902307	671.1686206569445	598.573185547689	517.7338359582077	335.64503095723376
Pmpcb	463.9176294255714	534.2001920422698	364.22203099578724	369.89622632037987	254.0	292.1311408072033	256.73828790178266	297.4342442774547	293.11307557535343	227.86246713691517
Pms1	349.0569944874074	354.33933813047287	321.91120823340236	332.1374432933468	219.0	240.4738049327588	201.35058619708337	258.79954706703796	217.81407067428296	213.7566953617728
Pms2	622.5346967211311	723.9287237247888	545.242561370939	466.7405124174926	264.0	353.58555762335277	320.59704986720067	336.86280512918137	310.1297998467818	303.09324993767444
Pmvk	545.463707909809	744.5611408817531	502.9317386085541	399.264168674739	263.0	314.3972338565328	274.3320284432754	277.0584108171664	273.54384266321085	216.28850055218297
