tracking_id	q27_FPKM	q28_FPKM	q29_FPKM	q30_FPKM	q31_FPKM	q32_FPKM	q27_FPKMr	q28_FPKMr	q29_FPKMr	q30_FPKMr	q31_FPKMr	q32_FPKMr
1810062O18Rik	0.241333	0.732366	1.00164	0.702656	0.179903	0.572808	0.241333	0.732366	1.00164	0.702656	0.179903	0.572808
1810063B05Rik	9.76223	12.5145	8.08722	8.50982	6.25027	9.77019	9.76223	12.5145	8.08722	8.50982	6.25027	9.77019
1810063B07Rik	2.33637	2.52948	2.51161	2.64286	2.30652	2.71918	2.33637	2.52948	2.51161	2.64286	2.30652	2.71918
1810065E05Rik	101.398	196.959	194.126	149.416	116.526	147.536	101.398	196.959	194.126	149.416	116.526	147.536
1810074P20Rik	6.28579	5.18281	6.17779	5.2379	5.00508	4.85817	6.28579	5.18281	6.17779	5.2379	5.00508	4.85817
2010001E11Rik	10.1103	12.2879	11.6808	10.7142	9.26269	8.05905	10.1103	12.2879	11.6808	10.7142	9.26269	8.05905
2010001M06Rik	490.131	491.612	526.677	588.593	526.227	519.785	490.131	491.612	526.677	588.593	526.227	519.785
2010001M09Rik	16.0682	17.0432	9.50863	11.8558	8.70288	13.6634	16.0682	17.0432	9.50863	11.8558	8.70288	13.6634
2010002M12Rik	84.8686	89.2923	80.6138	69.8713	91.2067	102.839	84.8686	89.2923	80.6138	69.8713	91.2067	102.839
2010002N04Rik	2.00859	2.40863	2.39291	3.35727	3.43828	2.11886	2.00859	2.40863	2.39291	3.35727	3.43828	2.11886
2010003K11Rik	165.342	174.013	204.886	233.299	236.726	182.264	165.342	174.013	204.886	233.299	236.726	182.264
2010003K15Rik	33.3903	34.6673	29.0176	30.4317	32.3165	26.259	33.3903	34.6673	29.0176	30.4317	32.3165	26.259
2010003O02Rik	20.3546	21.8551	11.2884	16.4763	10.9877	14.9934	20.3546	21.8551	11.2884	16.4763	10.9877	14.9934
2010005H15Rik	21.2337	20.692	17.9627	16.5387	19.66	21.8745	21.2337	20.692	17.9627	16.5387	19.66	21.8745
2010010A06Rik	23.5094	20.4721	21.4614	25.181	33.263	17.8207	23.5094	20.4721	21.4614	25.181	33.263	17.8207
2010011I20Rik	7.20451	6.71256	7.516	7.3124	6.9072	6.94497	7.20451	6.71256	7.516	7.3124	6.9072	6.94497
2010012O05Rik	2.17399	2.47429	3.0697	2.91199	2.73165	2.02905	2.17399	2.47429	3.0697	2.91199	2.73165	2.02905
2010015L04Rik	1.79109	1.54915	1.71656	1.76693	2.01172	1.58636	1.79109	1.54915	1.71656	1.76693	2.01172	1.58636
2010016I18Rik	3.32689	3.21468	2.94439	2.56406	2.69888	4.47908	3.32689	3.21468	2.94439	2.56406	2.69888	4.47908
2010106C02Rik	0.873132	1.35968	2.41594	2.43626	1.51872	1.48028	0.873132	1.35968	2.41594	2.43626	1.51872	1.48028
2010106E10Rik	455.266	442.223	394.196	400.585	481.99	456.658	455.266	442.223	394.196	400.585	481.99	456.658
2010106G01Rik	29.1255	33.6687	30.2126	33.9352	35.678	33.4137	29.1255	33.6687	30.2126	33.9352	35.678	33.4137
2010107E04Rik	825.936	796.296	832.471	963.98	900.415	795.884	825.936	796.296	832.471	963.98	900.415	795.884
2010107G12Rik	57.0435	32.4776	29.9702	65.8878	76.6838	81.425	57.0435	32.4776	29.9702	65.8878	76.6838	81.425
2010107G23Rik	5.38087	7.15749	8.1648	7.01213	3.49363	5.76782	5.38087	7.15749	8.1648	7.01213	3.49363	5.76782
2010107H07Rik	11.8116	14.631	19.2916	16.001	12.2292	15.13	11.8116	14.631	19.2916	16.001	12.2292	15.13
2010109I03Rik	309.552	176.292	295.154	665.469	790.085	601.138	309.552	176.292	295.154	665.469	790.085	601.138
2010109K11Rik	23.0297	23.6067	27.718	24.2401	23.5356	26.8657	23.0297	23.6067	27.718	24.2401	23.5356	26.8657
2010110P09Rik	208.826	177.474	189.697	171.513	198.559	196.179	208.826	177.474	189.697	171.513	198.559	196.179
2010111I01Rik	1.59245	2.37414	1.47184	1.49031	1.3916	2.34133	1.59245	2.37414	1.47184	1.49031	1.3916	2.34133
2010300C02Rik	7.25744	6.77802	7.60773	8.28412	8.25794	7.73965	7.25744	6.77802	7.60773	8.28412	8.25794	7.73965
2010305A19Rik	2.87937	4.61244	5.16835	4.19174	3.86731	2.87847	2.87937	4.61244	5.16835	4.19174	3.86731	2.87847
2010308F09Rik	5.78241	2.96126	1.69172	2.62462	4.14057	6.09787	5.78241	2.96126	1.69172	2.62462	4.14057	6.09787
2010315B03Rik	7.23287	11.3934	7.96263	8.86452	7.65875	7.04308	7.23287	11.3934	7.96263	8.86452	7.65875	7.04308
2010320M18Rik	7.07579	9.62604	7.67952	7.99201	6.36601	7.28039	7.07579	9.62604	7.67952	7.99201	6.36601	7.28039
2010321M09Rik	6.01086	7.33932	6.97173	6.25721	5.17421	6.04708	6.01086	7.33932	6.97173	6.25721	5.17421	6.04708
2200002D01Rik	2710	2815.95	3243.66	3870.91	3256.84	3122.43	2710	2815.95	3243.66	3870.91	3256.84	3122.43
2200002K05Rik	13.9206	19.9571	19.6102	16.416	13.2669	22.3743	13.9206	19.9571	19.6102	16.416	13.2669	22.3743
2210009G21Rik	1.85535	1.50525	1.55799	1.67476	1.93249	1.55798	1.85535	1.50525	1.55799	1.67476	1.93249	1.55798
2210010C17Rik	72.1428	61.7549	70.356	88.0401	102.436	79.7644	72.1428	61.7549	70.356	88.0401	102.436	79.7644
2210012G02Rik	2.57908	2.43035	2.24275	2.55194	2.46605	2.54897	2.57908	2.43035	2.24275	2.55194	2.46605	2.54897
2210013O21Rik	4.32354	4.63402	4.90676	5.01564	4.68344	4.12313	4.32354	4.63402	4.90676	5.01564	4.68344	4.12313
2210015D19Rik	1.97143	1.69858	2.21372	1.62175	1.84205	1.62081	1.97143	1.69858	2.21372	1.62175	1.84205	1.62081
2210016F16Rik	97.5003	109.96	104.725	120.45	110.629	107.563	97.5003	109.96	104.725	120.45	110.629	107.563
2210016L21Rik	12.9334	14.1867	17.1545	14.5962	13.9754	16.576	12.9334	14.1867	17.1545	14.5962	13.9754	16.576
2210018M11Rik	3.33199	2.76504	3.46938	3.63799	4.05033	3.63738	3.33199	2.76504	3.46938	3.63799	4.05033	3.63738
2210019I11Rik	1.6049	1.12197	1.85031	1.98593	2.31301	1.48743	1.6049	1.12197	1.85031	1.98593	2.31301	1.48743
2210020M01Rik	5.20957	4.4834	4.90847	5.75338	6.96353	4.75109	5.20957	4.4834	4.90847	5.75338	6.96353	4.75109
2210021J22Rik	10.7102	10.671	11.4184	11.4608	8.01356	8.39508	10.7102	10.671	11.4184	11.4608	8.01356	8.39508
2210039B01Rik	6.65391	6.98217	7.12339	9.45602	7.4403	6.7148	6.65391	6.98217	7.12339	9.45602	7.4403	6.7148
2210403K04Rik	34.669	36.9388	36.8885	52.3525	34.4499	37.2675	34.669	36.9388	36.8885	52.3525	34.4499	37.2675
2210404J11Rik	2.92077	4.08318	2.59769	3.74971	2.90706	3.36286	2.92077	4.08318	2.59769	3.74971	2.90706	3.36286
2210404O07Rik	2824.66	2368.41	2467.54	3391	3892.17	3160.71	2824.66	2368.41	2467.54	3391	3892.17	3160.71
2210404O09Rik	2.45426	4.45549	2.00089	2.249	3.38139	3.0315	2.45426	4.45549	2.00089	2.249	3.38139	3.0315
2210407C18Rik	173.278	142.152	99.2773	71.4723	139.388	149.375	173.278	142.152	99.2773	71.4723	139.388	149.375
2210411K11Rik	59.769	58.7824	65.8529	71.0562	67.415	63.0757	59.769	58.7824	65.8529	71.0562	67.415	63.0757
2210415F13Rik	7514.2	8815.52	6546.62	6668.51	5882.84	7579.42	7514.2	8815.52	6546.62	6668.51	5882.84	7579.42
2210417A02Rik	1.64748	1.68929	1.57796	1.24531	1.27536	2.1915	1.64748	1.68929	1.57796	1.24531	1.27536	2.1915
2300009A05Rik	10.1392	12.4215	11.7923	12.5302	15.9473	13.2607	10.1392	12.4215	11.7923	12.5302	15.9473	13.2607
2310001A20Rik	9.5472	10.4494	11.338	9.23336	8.83406	8.96458	9.5472	10.4494	11.338	9.23336	8.83406	8.96458
2310001H17Rik	22.1927	18.5339	12.2188	12.8329	14.4912	15.1891	22.1927	18.5339	12.2188	12.8329	14.4912	15.1891
2310002J15Rik	2.136	1.33537	1.02902	0.9995	0.597111	1.86239	2.136	1.33537	1.02902	0.9995	0.597111	1.86239
2310003C23Rik	20.1853	20.4844	24.064	23.1527	22.1507	22.7446	20.1853	20.4844	24.064	23.1527	22.1507	22.7446
2310003F16Rik	92.8591	81.2653	94.6438	84.9686	76.5865	84.298	92.8591	81.2653	94.6438	84.9686	76.5865	84.298
2310003H01Rik	3.3788	3.84698	3.69124	4.37167	4.41059	4.23947	3.3788	3.84698	3.69124	4.37167	4.41059	4.23947
2310003L22Rik	1.39916	1.18515	1.05255	1.10755	1.05605	1.01407	1.39916	1.18515	1.05255	1.10755	1.05605	1.01407
2310004I24Rik	31.1981	28.903	28.423	31.443	29.9783	30.3405	31.1981	28.903	28.423	31.443	29.9783	30.3405
2310004N24Rik	11.9937	13.1205	14.3443	13.7154	14.117	14.9613	11.9937	13.1205	14.3443	13.7154	14.117	14.9613
2310007B03Rik	3.77125	5.52048	6.53651	5.02706	3.25106	4.3077	3.77125	5.52048	6.53651	5.02706	3.25106	4.3077
2310008H04Rik	1.27304	1.15196	1.48604	0.821333	0.954385	1.19195	1.27304	1.15196	1.48604	0.821333	0.954385	1.19195
2310008H09Rik	1.54474	1.59418	1.40349	1.54045	1.40365	1.26275	1.54474	1.59418	1.40349	1.54045	1.40365	1.26275
2310009A05Rik	15.9556	19.8491	19.394	13.439	11.5544	16.385	15.9556	19.8491	19.394	13.439	11.5544	16.385
2310009B15Rik	5.85761	6.62376	8.31068	7.43973	4.67849	6.3233	5.85761	6.62376	8.31068	7.43973	4.67849	6.3233
2310010J17Rik	4.95839	5.06803	4.88766	5.41375	3.04942	3.02627	4.95839	5.06803	4.88766	5.41375	3.04942	3.02627
2310010M20Rik	0.747315	0.725776	1.07698	0.770616	0.417818	0.633489	0.747315	0.725776	1.07698	0.770616	0.417818	0.633489
2310011J03Rik	32.1488	31.2973	32.0666	30.4277	30.0418	28.2557	32.1488	31.2973	32.0666	30.4277	30.0418	28.2557
2310014F07Rik	1.157	0.675105	1.80079	1.63309	0.700778	2.45253	1.157	0.675105	1.80079	1.63309	0.700778	2.45253
2310015A10Rik	2.00181	2.05043	1.51333	1.30098	1.3537	1.54176	2.00181	2.05043	1.51333	1.30098	1.3537	1.54176
2310016M24Rik	107.895	111.251	112.042	115.675	112.306	117.944	107.895	111.251	112.042	115.675	112.306	117.944
2310021P13Rik	9.60962	9.07075	11.0498	11.538	10.1484	11.1426	9.60962	9.07075	11.0498	11.538	10.1484	11.1426
2310022A10Rik	3.97254	2.70288	3.83413	3.86348	3.6767	3.93557	3.97254	2.70288	3.83413	3.86348	3.6767	3.93557
2310022B05Rik	9.13559	7.47633	8.97645	11.1883	13.8169	10.2353	9.13559	7.47633	8.97645	11.1883	13.8169	10.2353
2310028H24Rik	4.31938	3.6307	4.97489	4.66455	4.64733	4.70598	4.31938	3.6307	4.97489	4.66455	4.64733	4.70598
2310030G06Rik	26.3163	29.3427	22.3655	28.5475	23.912	26.0776	26.3163	29.3427	22.3655	28.5475	23.912	26.0776
2310030N02Rik	3.06765	2.67343	2.71342	2.63558	3.14904	2.81355	3.06765	2.67343	2.71342	2.63558	3.14904	2.81355
2310033P09Rik	9.14935	10.1474	10.2883	8.08461	7.51835	9.48008	9.14935	10.1474	10.2883	8.08461	7.51835	9.48008
2310034G01Rik	0.979896	0.474989	0.39106	0.905289	0.758565	1.38015	0.979896	0.474989	0.39106	0.905289	0.758565	1.38015
2310035C23Rik	9.86657	13.0267	10.2555	9.65132	9.24737	11.071	9.86657	13.0267	10.2555	9.65132	9.24737	11.071
2310035K24Rik	20.9614	20.0832	26.9727	28.3429	23.5592	21.871	20.9614	20.0832	26.9727	28.3429	23.5592	21.871
2310036O22Rik	123.336	128.94	140.003	156.128	130.466	137.642	123.336	128.94	140.003	156.128	130.466	137.642
2310037I24Rik	7.72127	7.29084	7.53053	6.05062	6.4559	7.38252	7.72127	7.29084	7.53053	6.05062	6.4559	7.38252
2310039H08Rik	14.0781	16.52	13.7248	15.7933	12.3686	12.1174	14.0781	16.52	13.7248	15.7933	12.3686	12.1174
2310039L15Rik	5.01559	5.27279	5.20426	8.54289	7.29087	5.10198	5.01559	5.27279	5.20426	8.54289	7.29087	5.10198
2310040G24Rik	1.26655	0.888484	0.919652	1.38135	0.992158	0.515856	1.26655	0.888484	0.919652	1.38135	0.992158	0.515856
2310042D19Rik	2.67479	2.89571	4.57942	3.73019	3.77942	2.84453	2.67479	2.89571	4.57942	3.73019	3.77942	2.84453
2310044G17Rik	2.13374	2.96478	4.86383	10.8088	5.76432	2.88656	2.13374	2.96478	4.86383	10.8088	5.76432	2.88656
2310044H10Rik	32.2738	31.1759	34.7096	29.4524	32.4673	26.9225	32.2738	31.1759	34.7096	29.4524	32.4673	26.9225
2310045N01Rik	21.3964	23.7076	25.9973	20.9405	24.5449	28.5312	21.3964	23.7076	25.9973	20.9405	24.5449	28.5312
2310046O06Rik	4.00843	3.37293	4.11009	3.91083	3.5822	4.20542	4.00843	3.37293	4.11009	3.91083	3.5822	4.20542
2310047B19Rik	2.34094	2.59498	2.09397	1.79209	1.9256	1.86122	2.34094	2.59498	2.09397	1.79209	1.9256	1.86122
2310047M10Rik	16.2286	15.4185	17.5563	21.9752	17.9611	19.3204	16.2286	15.4185	17.5563	21.9752	17.9611	19.3204
2310057M21Rik	0.835592	0.937219	1.2549	0.816295	0.909757	0.894719	0.835592	0.937219	1.2549	0.816295	0.909757	0.894719
2310061C15Rik	3.67937	2.6721	2.77994	2.73019	3.39523	2.68896	3.67937	2.6721	2.77994	2.73019	3.39523	2.68896
2310061I04Rik	33.0545	39.05	40.1321	43.8105	37.2469	37.8268	33.0545	39.05	40.1321	43.8105	37.2469	37.8268
2310067B10Rik	16.5165	15.3387	16.9941	15.0799	15.4644	16.6038	16.5165	15.3387	16.9941	15.0799	15.4644	16.6038
2310069B03Rik	1.68361	2.08752	2.11323	1.24525	0.485828	2.48604	1.68361	2.08752	2.11323	1.24525	0.485828	2.48604
2310079F23Rik	1.72969	1.49288	1.47426	1.83458	1.57492	1.68407	1.72969	1.49288	1.47426	1.83458	1.57492	1.68407
2400001E08Rik	69.4176	76.4804	76.1781	76.2832	66.418	74.1324	69.4176	76.4804	76.1781	76.2832	66.418	74.1324
2400003C14Rik	91.176	88.3609	102.243	107.36	99.6629	96.8684	91.176	88.3609	102.243	107.36	99.6629	96.8684
2410001C21Rik	48.0725	50.8154	50.4487	49.6737	43.4774	45.3976	48.0725	50.8154	50.4487	49.6737	43.4774	45.3976
2410002F23Rik	2.31134	2.36194	1.7278	2.49647	2.22323	2.85677	2.31134	2.36194	1.7278	2.49647	2.22323	2.85677
2410002I01Rik	17.9949	16.9492	21.9144	19.5912	19.9488	18.0777	17.9949	16.9492	21.9144	19.5912	19.9488	18.0777
2410002O22Rik	9.56849	10.3595	9.95081	8.72581	9.56939	9.6502	9.56849	10.3595	9.95081	8.72581	9.56939	9.6502
2410003K15Rik	13.5617	14.9066	18.8673	17.9506	16.7741	15.1054	13.5617	14.9066	18.8673	17.9506	16.7741	15.1054
2410004B18Rik	15.5512	17.2412	16.7888	16.2303	15.5991	14.8885	15.5512	17.2412	16.7888	16.2303	15.5991	14.8885
2410004N09Rik	7.43125	16.0819	10.2811	12.0665	8.09644	7.55924	7.43125	16.0819	10.2811	12.0665	8.09644	7.55924
2410006H16Rik	17.1753	24.6185	20.821	21.5377	17.4938	21.1037	17.1753	24.6185	20.821	21.5377	17.4938	21.1037
2410015M20Rik	72.3566	72.8743	67.6203	68.7122	65.9052	60.2796	72.3566	72.8743	67.6203	68.7122	65.9052	60.2796
2410016O06Rik	2.88908	3.07106	2.46244	1.82505	2.30752	3.61057	2.88908	3.07106	2.46244	1.82505	2.30752	3.61057
2410017I17Rik	6.89245	6.63666	5.11839	5.86541	7.44257	5.08652	6.89245	6.63666	5.11839	5.86541	7.44257	5.08652
2410017P09Rik	1.61418	1.4356	1.73515	1.86386	1.32449	1.71286	1.61418	1.4356	1.73515	1.86386	1.32449	1.71286
2410018L13Rik	1.65147	1.0776	0.799675	2.04355	2.50323	1.04528	1.65147	1.0776	0.799675	2.04355	2.50323	1.04528
2410022L05Rik	11.7059	16.8034	14.2852	14.8708	11.3605	14.3039	11.7059	16.8034	14.2852	14.8708	11.3605	14.3039
2410042D21Rik	2.37671	2.65185	2.14072	2.32467	2.4915	2.56875	2.37671	2.65185	2.14072	2.32467	2.4915	2.56875
2410091C18Rik	2.7797	3.31049	3.32128	3.10396	2.18988	2.80616	2.7797	3.31049	3.32128	3.10396	2.18988	2.80616
2410127L17Rik	2.94625	3.41483	2.40199	2.22114	3.00684	2.64021	2.94625	3.41483	2.40199	2.22114	3.00684	2.64021
2410131K14Rik	1.27293	1.06463	0.818533	1.21366	1.06252	1.09424	1.27293	1.06463	0.818533	1.21366	1.06252	1.09424
2500003M10Rik	15.6228	19.2774	17.266	16.9306	15.9903	17.0597	15.6228	19.2774	17.266	16.9306	15.9903	17.0597
2500004C02Rik	1.2259	1.22125	0.947248	1.11066	0.933302	1.22049	1.2259	1.22125	0.947248	1.11066	0.933302	1.22049
2510002D24Rik	6.09556	6.36379	5.47857	5.15556	4.41597	4.9779	6.09556	6.36379	5.47857	5.15556	4.41597	4.9779
2510003E04Rik	7.05593	5.77391	5.33933	5.5332	6.49494	5.393	7.05593	5.77391	5.33933	5.5332	6.49494	5.393
2510006D16Rik	44.7189	48.3008	44.4335	40.8031	38.2539	46.0517	44.7189	48.3008	44.4335	40.8031	38.2539	46.0517
2510012J08Rik	8.21103	7.35409	7.48222	7.33683	8.35747	8.44169	8.21103	7.35409	7.48222	7.33683	8.35747	8.44169
2510039O18Rik	56.4959	55.2108	59.5288	58.0929	59.4556	59.0707	56.4959	55.2108	59.5288	58.0929	59.4556	59.0707
2510049J12Rik	57.8783	63.4907	64.0434	60.4443	49.9415	65.7891	57.8783	63.4907	64.0434	60.4443	49.9415	65.7891
2610001J05Rik	7.37707	8.97887	8.22795	7.30039	6.36434	7.19497	7.37707	8.97887	8.22795	7.30039	6.36434	7.19497
2610002I17Rik	1.14045	0.979531	0.764248	1.21925	0.690752	1.16009	1.14045	0.979531	0.764248	1.21925	0.690752	1.16009
2610002J02Rik	10.9214	14.2577	14.4278	13.7455	11.2501	13.0643	10.9214	14.2577	14.4278	13.7455	11.2501	13.0643
2610002M06Rik	4.37198	5.15791	5.05768	4.13931	3.94078	3.76861	4.37198	5.15791	5.05768	4.13931	3.94078	3.76861
2610005L07Rik	5.64974	5.69162	6.1397	7.05707	7.69533	5.41594	5.64974	5.69162	6.1397	7.05707	7.69533	5.41594
2610008E11Rik	1.51663	2.08011	1.92719	1.39193	1.40094	1.60983	1.51663	2.08011	1.92719	1.39193	1.40094	1.60983
2610019E17Rik	4.9363	8.60519	6.51889	11.2692	12.043	6.84725	4.9363	8.60519	6.51889	11.2692	12.043	6.84725
2610027L16Rik	4.08942	3.93016	3.62231	3.86462	3.65783	4.03538	4.08942	3.93016	3.62231	3.86462	3.65783	4.03538
2610029G23Rik	2.37987	2.5195	2.0325	2.05876	1.69903	2.1974	2.37987	2.5195	2.0325	2.05876	1.69903	2.1974
2610029I01Rik	38.6725	33.103	30.6173	37.0986	42.8501	37.292	38.6725	33.103	30.6173	37.0986	42.8501	37.292
2610034B18Rik	62.345	62.7461	64.2269	56.1771	57.6076	65.7121	62.345	62.7461	64.2269	56.1771	57.6076	65.7121
2610035D17Rik	1.71998	2.49792	2.5376	2.55283	2.07351	1.36688	1.71998	2.49792	2.5376	2.55283	2.07351	1.36688
2610039C10Rik	3.34251	3.68872	2.59074	3.56154	2.52172	2.70368	3.34251	3.68872	2.59074	3.56154	2.52172	2.70368
2610044O15Rik	2.40278	2.38566	2.02344	2.12918	1.09028	1.91283	2.40278	2.38566	2.02344	2.12918	1.09028	1.91283
2610101N10Rik	3.88561	4.38126	3.31802	3.58331	3.75157	3.68101	3.88561	4.38126	3.31802	3.58331	3.75157	3.68101
2610301B20Rik	0.808158	1.00032	0.575012	1.05885	0.774574	1.03347	0.808158	1.00032	0.575012	1.05885	0.774574	1.03347
2610301G19Rik	9.88217	9.98276	10.9882	10.1964	8.80333	11.9934	9.88217	9.98276	10.9882	10.1964	8.80333	11.9934
2610306M01Rik	1.11564	2.11839	1.92934	2.66821	1.48511	2.32375	1.11564	2.11839	1.92934	2.66821	1.48511	2.32375
2610507B11Rik	25.7843	20.3055	20.7793	19.4223	22.919	19.1023	25.7843	20.3055	20.7793	19.4223	22.919	19.1023
2610507I01Rik	2.19367	2.37868	2.32715	2.03765	2.34309	3.03078	2.19367	2.37868	2.32715	2.03765	2.34309	3.03078
2610524H06Rik	2.02225	1.78961	1.91317	1.9482	1.92871	1.39155	2.02225	1.78961	1.91317	1.9482	1.92871	1.39155
2610528A11Rik	12.7552	19.1487	15.882	20.5417	15.5998	18.2459	12.7552	19.1487	15.882	20.5417	15.5998	18.2459
2610528J11Rik	91.7241	113.328	122.698	114.696	97.7134	123.88	91.7241	113.328	122.698	114.696	97.7134	123.88
2700007P21Rik	1.02643	1.31367	0.870028	0.94706	0.872903	1.17646	1.02643	1.31367	0.870028	0.94706	0.872903	1.17646
2700023E23Rik	0.900974	0.556135	0.76989	0.814173	1.12598	0.754758	0.900974	0.556135	0.76989	0.814173	1.12598	0.754758
2700029M09Rik	5.72359	5.67321	4.34896	5.51113	6.04728	5.68464	5.72359	5.67321	4.34896	5.51113	6.04728	5.68464
2700046G09Rik	1.0758	1.52535	2.07306	1.34239	0.824873	1.62586	1.0758	1.52535	2.07306	1.34239	0.824873	1.62586
2700050L05Rik	2.63701	2.56976	2.55736	2.54986	3.17993	2.52463	2.63701	2.56976	2.55736	2.54986	3.17993	2.52463
2700060E02Rik	59.8816	70.2701	63.4323	64.1996	54.8978	55.513	59.8816	70.2701	63.4323	64.1996	54.8978	55.513
2700062C07Rik	5.64487	6.10972	6.18875	4.70968	5.18061	5.09204	5.64487	6.10972	6.18875	4.70968	5.18061	5.09204
2700078E11Rik	10.0832	11.1177	10.7789	9.90487	10.7376	10.9257	10.0832	11.1177	10.7789	9.90487	10.7376	10.9257
2700081O15Rik	0.933827	1.03957	0.863441	0.898452	0.971816	0.931095	0.933827	1.03957	0.863441	0.898452	0.971816	0.931095
2700089E24Rik	10.4571	11.7965	9.53649	10.2443	12.4868	13.1746	10.4571	11.7965	9.53649	10.2443	12.4868	13.1746
2700094K13Rik	6.57129	6.83309	5.76207	5.05262	3.4152	5.07544	6.57129	6.83309	5.76207	5.05262	3.4152	5.07544
2700097O09Rik	13.8355	10.963	9.22378	9.21407	14.5553	10.2685	13.8355	10.963	9.22378	9.21407	14.5553	10.2685
2810001G20Rik	2.21251	3.14104	1.63981	2.20864	1.20166	2.37922	2.21251	3.14104	1.63981	2.20864	1.20166	2.37922
2810002D19Rik	2.86775	2.36702	2.0435	1.2449	3.05213	2.17907	2.86775	2.36702	2.0435	1.2449	3.05213	2.17907
2810002N01Rik	9.07916	9.95423	11.7467	11.6494	7.59182	10.2698	9.07916	9.95423	11.7467	11.6494	7.59182	10.2698
2810004N23Rik	4.23478	2.80349	2.1776	2.29139	2.34668	3.12595	4.23478	2.80349	2.1776	2.29139	2.34668	3.12595
2810006K23Rik	3.99398	2.22982	2.10537	2.54079	3.26619	3.66974	3.99398	2.22982	2.10537	2.54079	3.26619	3.66974
2810008D09Rik	8.31465	10.0272	6.67187	9.92554	9.42127	9.36002	8.31465	10.0272	6.67187	9.92554	9.42127	9.36002
2810008M24Rik	38.8065	46.5013	46.4249	39.9874	35.5654	39.0958	38.8065	46.5013	46.4249	39.9874	35.5654	39.0958
2810013P06Rik	5.83882	6.87342	4.77638	5.8989	5.20143	5.37255	5.83882	6.87342	4.77638	5.8989	5.20143	5.37255
2810021B07Rik	3.43951	4.56793	3.62466	3.28596	3.36525	3.95431	3.43951	4.56793	3.62466	3.28596	3.36525	3.95431
2810025M15Rik	1.69361	0.997382	1.20237	1.41119	1.69442	0.816052	1.69361	0.997382	1.20237	1.41119	1.69442	0.816052
2810046L04Rik	3.38458	2.91914	3.33352	3.02672	3.17185	3.44288	3.38458	2.91914	3.33352	3.02672	3.17185	3.44288
2810403A07Rik	11.0745	11.5157	13.2969	13.4044	12.5249	12.9711	11.0745	11.5157	13.2969	13.4044	12.5249	12.9711
2810405K02Rik	310.1	339.615	413.507	395.243	347.851	360.526	310.1	339.615	413.507	395.243	347.851	360.526
2810407C02Rik	38.1437	40.0008	37.6847	37.4878	39.3538	36.4463	38.1437	40.0008	37.6847	37.4878	39.3538	36.4463
2810408A11Rik	1.47238	2.56225	3.89737	3.80575	2.38559	2.23133	1.47238	2.56225	3.89737	3.80575	2.38559	2.23133
2810408I11Rik	2.76514	2.7843	2.42085	2.35866	4.73453	2.72487	2.76514	2.7843	2.42085	2.35866	4.73453	2.72487
2810408M09Rik	1.43383	1.05768	1.32246	1.21762	0.831332	1.32347	1.43383	1.05768	1.32246	1.21762	0.831332	1.32347
2810410L24Rik	1.96915	2.05414	2.07372	2.05372	1.84037	2.12265	1.96915	2.05414	2.07372	2.05372	1.84037	2.12265
2810417H13Rik	1.92368	1.38646	0.924484	1.12756	1.04155	0.679736	1.92368	1.38646	0.924484	1.12756	1.04155	0.679736
2810422J05Rik	28.3419	37.2304	34.2038	34.2296	27.2547	30.0719	28.3419	37.2304	34.2038	34.2296	27.2547	30.0719
2810428I15Rik	38.0297	35.6237	39.259	39.2979	31.4593	33.4544	38.0297	35.6237	39.259	39.2979	31.4593	33.4544
2810432D09Rik	12.6919	14.6617	15.4002	17.5679	13.2612	15.0975	12.6919	14.6617	15.4002	17.5679	13.2612	15.0975
2810432L12Rik	15.5935	17.6842	19.0033	17.8421	14.5007	15.4574	15.5935	17.6842	19.0033	17.8421	14.5007	15.4574
2810453I06Rik	2.90296	2.96008	3.0489	3.63015	3.14733	3.40426	2.90296	2.96008	3.0489	3.63015	3.14733	3.40426
2810459M11Rik	3.15688	3.56823	2.62931	2.37802	2.88078	3.05284	3.15688	3.56823	2.62931	2.37802	2.88078	3.05284
2810474O19Rik	9.34482	10.3486	11.0793	11.2225	10.2724	11.8726	9.34482	10.3486	11.0793	11.2225	10.2724	11.8726
2900010M23Rik	65.9992	63.8422	64.0964	62.121	52.3502	62.6712	65.9992	63.8422	64.0964	62.121	52.3502	62.6712
2900026A02Rik	62.6617	58.6045	78.5783	77.0166	78.0321	64.1883	62.6617	58.6045	78.5783	77.0166	78.0321	64.1883
2900053A13Rik	30.1587	27.4557	29.673	32.5875	28.7843	28.0006	30.1587	27.4557	29.673	32.5875	28.7843	28.0006
2900064A13Rik	41.5616	46.9494	42.387	45.323	40.3945	40.9853	41.5616	46.9494	42.387	45.323	40.3945	40.9853
2900076A07Rik	2.64272	2.27669	1.68747	1.84963	1.51541	2.06788	2.64272	2.27669	1.68747	1.84963	1.51541	2.06788
2900092E17Rik	16.41	14.1042	14.5244	17.1588	17.2459	19.2206	16.41	14.1042	14.5244	17.1588	17.2459	19.2206
2900097C17Rik	23.4203	22.2824	20.6099	19.3603	22.651	20.9018	23.4203	22.2824	20.6099	19.3603	22.651	20.9018
3000002C10Rik	1.10953	0.718353	1.23654	1.70497	1.51636	1.83926	1.10953	0.718353	1.23654	1.70497	1.51636	1.83926
3010026O09Rik	1.8381	1.71409	1.61382	2.05836	1.73913	2.34918	1.8381	1.71409	1.61382	2.05836	1.73913	2.34918
