tracking_id	q21_FPKM	q22_FPKM	q23_FPKM	q24_FPKM	q25_FPKM	q26_FPKM	q21_FPKMr	q22_FPKMr	q23_FPKMr	q24_FPKMr	q25_FPKMr	q26_FPKMr
Rhbdf2	7.36651	7.41128	7.59384	6.69088	6.85513	5.99291	7.36651	7.41128	7.59384	6.69088	6.85513	5.99291
Rhbdl1	3.51003	2.14034	3.68623	3.13944	3.66873	4.22076	3.51003	2.14034	3.68623	3.13944	3.66873	4.22076
Rhbdl2	27.8742	28.0192	31.311	41.9584	35.1438	28.7424	27.8742	28.0192	31.311	41.9584	35.1438	28.7424
Rhbg	35.22	31.7004	29.4181	37.2105	23.3853	24.3897	35.22	31.7004	29.4181	37.2105	23.3853	24.3897
Rheb	24.7981	25.344	26.0273	31.4413	34.3833	27.5181	24.7981	25.344	26.0273	31.4413	34.3833	27.5181
Rhebl1	32.1656	26.7109	27.4886	30.3487	20.7447	21.3596	32.1656	26.7109	27.4886	30.3487	20.7447	21.3596
Rhoa	169.489	167.087	158.399	191.509	168.611	168.355	169.489	167.087	158.399	191.509	168.611	168.355
Rhob	65.3385	61.5517	84.3474	128.647	131.964	113.329	65.3385	61.5517	84.3474	128.647	131.964	113.329
Rhobtb2	0.964414	1.0583	0.875374	0.885072	1.01276	0.847312	0.964414	1.0583	0.875374	0.885072	1.01276	0.847312
Rhoc	477.904	338.811	382.714	520.483	451.804	415.179	477.904	338.811	382.714	520.483	451.804	415.179
Rhod	93.0209	72.4774	66.577	108.416	93.3687	100.956	93.0209	72.4774	66.577	108.416	93.3687	100.956
Rhof	68.4636	56.3392	52.7503	91.214	77.8409	63.6108	68.4636	56.3392	52.7503	91.214	77.8409	63.6108
Rhog	73.5884	66.0381	69.2464	76.7839	75.3789	76.3057	73.5884	66.0381	69.2464	76.7839	75.3789	76.3057
Rhoj	1.26968	2.311	1.89384	0.628384	1.54808	2.33711	1.26968	2.311	1.89384	0.628384	1.54808	2.33711
Rhoq	3.51584	3.74957	3.98238	3.42059	3.46447	3.98987	3.51584	3.74957	3.98238	3.42059	3.46447	3.98987
Rhot1	3.89038	3.70699	4.02777	4.39506	3.38343	3.51988	3.89038	3.70699	4.02777	4.39506	3.38343	3.51988
Rhot2	24.8779	22.0869	20.5623	23.1338	20.7548	23.8031	24.8779	22.0869	20.5623	23.1338	20.7548	23.8031
Rhou	39.8593	36.4552	42.1511	79.5986	49.967	41.5491	39.8593	36.4552	42.1511	79.5986	49.967	41.5491
Rhov	6.20582	6.41158	4.6757	4.35673	8.20122	8.42317	6.20582	6.41158	4.6757	4.35673	8.20122	8.42317
Rhox8	1.53099	0.252159	0.316085	0.57843	0.281524	0.413622	1.53099	0.252159	0.316085	0.57843	0.281524	0.413622
Rhpn2	49.5799	44.0209	38.3822	38.3983	43.0528	45.4888	49.5799	44.0209	38.3822	38.3983	43.0528	45.4888
Ribc1	0.810331	0.971032	0.938985	0.519537	0.607104	1.1946	0.810331	0.971032	0.938985	0.519537	0.607104	1.1946
Ric8	25.0971	23.3986	24.205	24.4806	20.094	22.6417	25.0971	23.3986	24.205	24.4806	20.094	22.6417
Ric8b	3.1487	2.90047	3.15364	3.14537	2.215	3.47534	3.1487	2.90047	3.15364	3.14537	2.215	3.47534
Rictor	2.18721	2.13287	2.2767	1.79477	2.16798	2.49845	2.18721	2.13287	2.2767	1.79477	2.16798	2.49845
Rilp	9.38188	9.3939	9.06976	11.8248	10.8693	9.13228	9.38188	9.3939	9.06976	11.8248	10.8693	9.13228
Rilpl1	0.586535	0.680688	0.775684	0.449113	1.13303	0.659778	0.586535	0.680688	0.775684	0.449113	1.13303	0.659778
Rilpl2	23.2905	15.9537	17.0984	15.918	13.8396	10.255	23.2905	15.9537	17.0984	15.918	13.8396	10.255
Rin1	1.84883	1.5411	1.34749	2.24012	1.82262	1.0591	1.84883	1.5411	1.34749	2.24012	1.82262	1.0591
Rin2	12.7732	14.4112	12.1122	8.28616	6.05898	8.99297	12.7732	14.4112	12.1122	8.28616	6.05898	8.99297
Rin3	1.53111	1.97382	1.74998	1.62521	1.94317	2.20855	1.53111	1.97382	1.74998	1.62521	1.94317	2.20855
Ring1	4.50904	4.10216	4.50658	3.98824	4.32259	4.08269	4.50904	4.10216	4.50658	3.98824	4.32259	4.08269
Rinl	2.28255	2.7816	3.17546	2.37212	2.87968	2.25544	2.28255	2.7816	3.17546	2.37212	2.87968	2.25544
Rint1	2.14796	2.27501	2.50362	2.62214	2.21669	1.8998	2.14796	2.27501	2.50362	2.62214	2.21669	1.8998
Riok1	5.2709	3.6215	3.85539	3.63548	3.71682	4.0057	5.2709	3.6215	3.85539	3.63548	3.71682	4.0057
Riok2	1.87601	1.7203	2.40893	2.05164	2.58815	1.85618	1.87601	1.7203	2.40893	2.05164	2.58815	1.85618
Riok3	38.2897	34.3835	33.4665	45.5569	41.4522	38.9954	38.2897	34.3835	33.4665	45.5569	41.4522	38.9954
Ripk1	21.1412	17.6802	18.045	20.4773	18.2299	20.4074	21.1412	17.6802	18.045	20.4773	18.2299	20.4074
Ripk2	2.1201	1.81394	1.6019	2.13602	1.56466	1.37564	2.1201	1.81394	1.6019	2.13602	1.56466	1.37564
Ripk3	50.2264	36.211	37.8442	47.8108	29.7886	30.4108	50.2264	36.211	37.8442	47.8108	29.7886	30.4108
Ripk4	10.2269	7.93465	7.25126	11.8355	9.80231	8.97007	10.2269	7.93465	7.25126	11.8355	9.80231	8.97007
Ripply3	0.832477	0.922411	1.0936	0.474063	1.19318	1.09566	0.832477	0.922411	1.0936	0.474063	1.19318	1.09566
Rit1	12.4631	9.70092	9.59034	10.1749	9.66262	10.0651	12.4631	9.70092	9.59034	10.1749	9.66262	10.0651
Rlf	3.37031	2.64716	3.11442	4.33547	3.78592	3.08568	3.37031	2.64716	3.11442	4.33547	3.78592	3.08568
Rlim	8.55089	8.91819	8.0635	8.04655	9.33472	8.56455	8.55089	8.91819	8.0635	8.04655	9.33472	8.56455
Rmi1	4.47271	4.97613	4.84216	4.83608	4.88698	4.88637	4.47271	4.97613	4.84216	4.83608	4.88698	4.88637
Rmnd1	1.44203	0.590597	2.15457	1.16008	1.67457	1.83218	1.44203	0.590597	2.15457	1.16008	1.67457	1.83218
Rmnd5a	9.29308	10.9588	11.455	10.3202	10.6296	12.0702	9.29308	10.9588	11.455	10.3202	10.6296	12.0702
Rmnd5b	7.49045	7.21393	8.16711	7.54669	7.88107	6.16477	7.49045	7.21393	8.16711	7.54669	7.88107	6.16477
Rmrp	9.02088	13.9981	18.9395	364.756	27.0891	22.9615	9.02088	13.9981	18.9395	364.756	27.0891	22.9615
Rn45s	1878.43	2315.04	2057.57	5320.33	3167.81	4552.1	1878.43	2315.04	2057.57	5320.33	3167.81	4552.1
Rnase1	5.06675	4.33854	5.36959	3.78133	3.1638	3.17545	5.06675	4.33854	5.36959	3.78133	3.1638	3.17545
Rnase4	146.752	128.094	138.512	108.329	73.0673	106.36	146.752	128.094	138.512	108.329	73.0673	106.36
Rnase6	1.0503	1.74763	1.61693	0.278471	1.56092	1.67223	1.0503	1.74763	1.61693	0.278471	1.56092	1.67223
Rnaseh1	4.66916	4.47281	4.66124	2.7377	4.68581	3.5581	4.66916	4.47281	4.66124	2.7377	4.68581	3.5581
Rnaseh2a	3.20698	3.04847	3.52168	3.57255	2.85586	1.80468	3.20698	3.04847	3.52168	3.57255	2.85586	1.80468
Rnaseh2b	4.63088	4.17014	5.09484	10.6423	9.86724	6.04049	4.63088	4.17014	5.09484	10.6423	9.86724	6.04049
Rnaseh2c	15.2615	13.6617	19.7755	12.5408	10.6769	12.1385	15.2615	13.6617	19.7755	12.5408	10.6769	12.1385
Rnasek	198.076	187.518	202.878	242.68	233.225	218.726	198.076	187.518	202.878	242.68	233.225	218.726
Rnasel	70.4604	65.796	74.6087	61.6126	56.7504	72.4822	70.4604	65.796	74.6087	61.6126	56.7504	72.4822
Rnaset2a	0.0035539	1.2276	3.2191	0.244769	3.56841	2.79864	0.0035539	1.2276	3.2191	0.244769	3.56841	2.79864
Rnaset2b	6.39397	2.54227	0.894812	6.09661	0.975908	0.768344	6.39397	2.54227	0.894812	6.09661	0.975908	0.768344
Rnd2	12.1631	12.5876	11.3645	12.154	12.5311	16.0235	12.1631	12.5876	11.3645	12.154	12.5311	16.0235
Rnd3	10.3731	9.28242	9.97341	10.9486	11.6817	11.5582	10.3731	9.28242	9.97341	10.9486	11.6817	11.5582
Rnf10	82.1174	71.5903	74.0505	79.8741	67.1372	69.5232	82.1174	71.5903	74.0505	79.8741	67.1372	69.5232
Rnf103	32.8096	33.0743	31.2684	35.9792	36.0144	32.6974	32.8096	33.0743	31.2684	35.9792	36.0144	32.6974
Rnf11	12.7903	12.1852	10.0601	13.5884	11.6357	11.169	12.7903	12.1852	10.0601	13.5884	11.6357	11.169
Rnf111	5.37895	4.83968	5.05443	4.94359	5.32265	5.22084	5.37895	4.83968	5.05443	4.94359	5.32265	5.22084
Rnf113a1	2.24274	1.60329	2.11639	1.26116	2.02526	1.46524	2.24274	1.60329	2.11639	1.26116	2.02526	1.46524
Rnf113a2	5.63162	5.09159	5.00831	3.82372	4.51561	3.61718	5.63162	5.09159	5.00831	3.82372	4.51561	3.61718
Rnf114	68.0627	49.669	57.3381	63.1286	58.6605	54.9981	68.0627	49.669	57.3381	63.1286	58.6605	54.9981
Rnf115	44.324	45.8666	43.6074	62.2239	50.0153	54.1106	44.324	45.8666	43.6074	62.2239	50.0153	54.1106
Rnf121	26.6298	24.845	20.876	25.3622	16.9288	21.4805	26.6298	24.845	20.876	25.3622	16.9288	21.4805
Rnf123	8.37331	7.66268	8.92839	10.2732	8.58836	8.21383	8.37331	7.66268	8.92839	10.2732	8.58836	8.21383
Rnf125	5.13423	4.73455	2.52347	1.83826	1.39848	3.85252	5.13423	4.73455	2.52347	1.83826	1.39848	3.85252
Rnf126	12.668	13.0135	14.4403	15.4013	15.4283	14.9486	12.668	13.0135	14.4403	15.4013	15.4283	14.9486
Rnf128	170.028	182.146	159.773	200.307	179.274	193.938	170.028	182.146	159.773	200.307	179.274	193.938
Rnf13	15.6542	18.0147	16.8453	21.4705	19.2449	20.0734	15.6542	18.0147	16.8453	21.4705	19.2449	20.0734
Rnf130	9.62834	10.1206	9.54537	8.80519	6.40896	8.44735	9.62834	10.1206	9.54537	8.80519	6.40896	8.44735
Rnf135	3.41683	2.30677	2.99484	2.64383	2.47883	2.63096	3.41683	2.30677	2.99484	2.64383	2.47883	2.63096
Rnf138	1.86125	1.97369	1.83954	2.19524	1.6473	2.48318	1.86125	1.97369	1.83954	2.19524	1.6473	2.48318
Rnf139	5.29319	6.31624	5.29779	6.25482	6.30568	6.69266	5.29319	6.31624	5.29779	6.25482	6.30568	6.69266
Rnf14	29.165	27.1736	23.0863	31.6854	27.5994	29.6797	29.165	27.1736	23.0863	31.6854	27.5994	29.6797
Rnf141	18.1915	15.2394	15.7092	18.2635	16.198	17.4337	18.1915	15.2394	15.7092	18.2635	16.198	17.4337
Rnf145	17.3294	13.4122	17.1672	13.5972	9.15124	13.4597	17.3294	13.4122	17.1672	13.5972	9.15124	13.4597
Rnf146	12.7067	12.7187	12.1134	11.6463	13.0432	13.7386	12.7067	12.7187	12.1134	11.6463	13.0432	13.7386
Rnf149	11.748	12.3536	11.3829	11.7928	6.41246	8.54158	11.748	12.3536	11.3829	11.7928	6.41246	8.54158
Rnf152	20.5114	24.2657	17.2192	15.0506	17.3633	17.6533	20.5114	24.2657	17.2192	15.0506	17.3633	17.6533
Rnf166	12.2121	10.2	10.3281	10.1307	10.2312	10.906	12.2121	10.2	10.3281	10.1307	10.2312	10.906
Rnf167	94.4257	74.2952	78.3508	63.1791	84.7368	87.866	94.4257	74.2952	78.3508	63.1791	84.7368	87.866
Rnf168	1.90371	2.27883	2.2675	1.92935	2.54864	1.99903	1.90371	2.27883	2.2675	1.92935	2.54864	1.99903
Rnf169	1.99533	1.82212	1.76198	1.53034	1.58677	1.75596	1.99533	1.82212	1.76198	1.53034	1.58677	1.75596
Rnf170	4.52667	4.51591	4.59542	4.61277	5.39487	5.30377	4.52667	4.51591	4.59542	4.61277	5.39487	5.30377
Rnf180	1.5145	1.1434	1.70979	1.39084	0.994926	1.53718	1.5145	1.1434	1.70979	1.39084	0.994926	1.53718
Rnf181	161.015	139.152	126.857	154.234	161.533	162.486	161.015	139.152	126.857	154.234	161.533	162.486
Rnf185	22.0745	19.1579	22.0312	23.9106	17.9816	22.6331	22.0745	19.1579	22.0312	23.9106	17.9816	22.6331
Rnf186	19.25	16.1495	17.0934	19.8542	13.9589	15.7267	19.25	16.1495	17.0934	19.8542	13.9589	15.7267
Rnf187	42.2483	32.642	33.2439	45.3512	27.0273	27.8382	42.2483	32.642	33.2439	45.3512	27.0273	27.8382
Rnf19a	13.5317	12.5343	11.7742	14.9752	12.598	12.9203	13.5317	12.5343	11.7742	14.9752	12.598	12.9203
Rnf19b	85.4133	63.2675	63.3623	63.0043	56.9615	79.774	85.4133	63.2675	63.3623	63.0043	56.9615	79.774
Rnf2	4.89406	5.17052	4.89712	4.07477	3.80395	5.68077	4.89406	5.17052	4.89712	4.07477	3.80395	5.68077
Rnf20	5.21962	5.82072	5.61156	5.1152	6.35622	5.8039	5.21962	5.82072	5.61156	5.1152	6.35622	5.8039
Rnf208	8.4089	9.81329	11.3055	8.81434	6.29872	7.71185	8.4089	9.81329	11.3055	8.81434	6.29872	7.71185
Rnf214	4.4534	4.09374	4.91819	5.44638	4.55204	4.70247	4.4534	4.09374	4.91819	5.44638	4.55204	4.70247
Rnf215	7.56135	6.50074	7.32474	8.09251	9.2965	7.36847	7.56135	6.50074	7.32474	8.09251	9.2965	7.36847
Rnf216	6.71438	5.1197	5.1114	5.27896	5.21339	5.682	6.71438	5.1197	5.1114	5.27896	5.21339	5.682
Rnf220	8.41167	7.99368	6.93511	5.84781	6.58562	7.07133	8.41167	7.99368	6.93511	5.84781	6.58562	7.07133
Rnf24	9.90305	7.97865	6.07613	6.90119	7.8403	8.28903	9.90305	7.97865	6.07613	6.90119	7.8403	8.28903
Rnf25	13.583	13.2952	13.2162	14.5593	17.3236	13.3379	13.583	13.2952	13.2162	14.5593	17.3236	13.3379
Rnf26	3.76032	3.6938	2.78472	2.57248	2.29666	2.23447	3.76032	3.6938	2.78472	2.57248	2.29666	2.23447
Rnf31	17.4778	13.4976	16.4579	14.9912	18.9911	16.8995	17.4778	13.4976	16.4579	14.9912	18.9911	16.8995
Rnf32	1.85777	2.191	2.85497	4.01083	5.93323	3.44101	1.85777	2.191	2.85497	4.01083	5.93323	3.44101
Rnf34	7.92225	6.96414	7.0683	8.03697	7.23171	7.64857	7.92225	6.96414	7.0683	8.03697	7.23171	7.64857
Rnf38	7.22961	7.2135	6.84476	6.95576	9.06481	8.80453	7.22961	7.2135	6.84476	6.95576	9.06481	8.80453
Rnf39	1.42858	2.13741	1.38521	1.55601	1.40907	1.04347	1.42858	2.13741	1.38521	1.55601	1.40907	1.04347
Rnf4	19.8838	20.142	17.4094	19.9092	15.6241	17.8435	19.8838	20.142	17.4094	19.9092	15.6241	17.8435
Rnf40	14.4112	12.9959	13.2743	14.397	13.3161	13.5031	14.4112	12.9959	13.2743	14.397	13.3161	13.5031
Rnf41	5.50947	4.82568	4.91317	6.65173	4.48633	4.33122	5.50947	4.82568	4.91317	6.65173	4.48633	4.33122
Rnf43	5.55122	5.07792	4.68282	5.09837	3.19499	3.47762	5.55122	5.07792	4.68282	5.09837	3.19499	3.47762
Rnf44	31.7936	31.2735	28.1824	29.3025	28.2722	31.4988	31.7936	31.2735	28.1824	29.3025	28.2722	31.4988
Rnf5	129.416	111.406	120.658	135.179	132.407	108.652	129.416	111.406	120.658	135.179	132.407	108.652
Rnf6	17.7982	14.812	14.7535	16.7169	16.1883	17.5169	17.7982	14.812	14.7535	16.7169	16.1883	17.5169
Rnf7	22.2103	20.4145	20.1308	21.5444	18.8414	17.8594	22.2103	20.4145	20.1308	21.5444	18.8414	17.8594
Rnf8	6.48581	6.16333	5.53085	4.62971	4.39153	4.91294	6.48581	6.16333	5.53085	4.62971	4.39153	4.91294
Rnft1	6.68343	8.46348	6.43409	7.2595	7.08683	7.87049	6.68343	8.46348	6.43409	7.2595	7.08683	7.87049
Rngtt	3.69487	3.24979	2.71067	3.50219	3.1795	3.31416	3.69487	3.24979	2.71067	3.50219	3.1795	3.31416
Rnh1	109.879	84.3841	81.9479	114.016	96.0357	91.0533	109.879	84.3841	81.9479	114.016	96.0357	91.0533
Rnls	1.58951	1.11091	1.34673	1.23206	0.960327	0.883577	1.58951	1.11091	1.34673	1.23206	0.960327	0.883577
Rnmt	1.86877	1.85445	1.57777	1.49996	1.83689	1.56781	1.86877	1.85445	1.57777	1.49996	1.83689	1.56781
Rnpc3	2.97935	3.61123	2.73341	3.00159	4.44194	4.27702	2.97935	3.61123	2.73341	3.00159	4.44194	4.27702
Rnpep	111.049	88.1473	87.8939	82.879	78.1008	95.1105	111.049	88.1473	87.8939	82.879	78.1008	95.1105
Rnpepl1	64.2225	52.7255	54.7311	64.7899	60.8667	55.7268	64.2225	52.7255	54.7311	64.7899	60.8667	55.7268
Rnps1	31.7733	32.7242	32.6365	34.8417	31.9113	32.7448	31.7733	32.7242	32.6365	34.8417	31.9113	32.7448
Rnu11	0	0	11.3816	0	0	0	0	0	11.3816	0	0	0
Rnu12	0	0	0	22.6213	0	4.40113	0	0	0	22.6213	0	4.40113
Rnu73b	0	0	0	0	106.405	0	0	0	0	0	106.405	0
Robo4	2.35495	2.84633	2.7589	1.33201	3.52128	2.98015	2.35495	2.84633	2.7589	1.33201	3.52128	2.98015
Rock1	5.17504	7.39667	6.22588	5.17348	6.26919	7.81463	5.17504	7.39667	6.22588	5.17348	6.26919	7.81463
Rock2	13.5633	12.6028	11.2512	11.559	15.2541	18.5721	13.5633	12.6028	11.2512	11.559	15.2541	18.5721
Rod1	35.8213	39.148	32.9335	36.5742	33.475	44.1308	35.8213	39.148	32.9335	36.5742	33.475	44.1308
Rogdi	9.48528	9.14997	10.4027	7.15721	9.12272	9.68598	9.48528	9.14997	10.4027	7.15721	9.12272	9.68598
Rom1	4.46203	4.04867	4.69258	5.55545	3.84392	3.88271	4.46203	4.04867	4.69258	5.55545	3.84392	3.88271
Romo1	189.335	162.661	184.215	219.128	184.107	147.953	189.335	162.661	184.215	219.128	184.107	147.953
Rorc	43.6415	29.1051	19.5005	37.6819	98.8362	91.8865	43.6415	29.1051	19.5005	37.6819	98.8362	91.8865
Rp2h	16.427	19.5502	16.5614	14.485	9.63072	14.9905	16.427	19.5502	16.5614	14.485	9.63072	14.9905
Rp9	19.286	16.0405	18.2967	17.0599	19.0222	16.6383	19.286	16.0405	18.2967	17.0599	19.0222	16.6383
Rpa1	3.16096	3.65674	2.49153	2.98033	2.52922	2.61509	3.16096	3.65674	2.49153	2.98033	2.52922	2.61509
Rpa2	4.9244	4.11464	3.76067	3.79759	3.43641	3.28701	4.9244	4.11464	3.76067	3.79759	3.43641	3.28701
Rpa3	6.72376	8.11511	9.23821	6.55214	6.47155	9.03274	6.72376	8.11511	9.23821	6.55214	6.47155	9.03274
Rpain	4.0014	3.38059	4.74311	4.16456	2.9076	4.41568	4.0014	3.38059	4.74311	4.16456	2.9076	4.41568
Rpap1	2.25145	1.93387	1.76815	1.1395	1.28299	1.69284	2.25145	1.93387	1.76815	1.1395	1.28299	1.69284
Rpap2	1.26195	1.24613	1.56144	1.12187	1.16342	1.30193	1.26195	1.24613	1.56144	1.12187	1.16342	1.30193
Rpap3	0.583399	0.964286	1.14629	1.058	0.769643	0.858179	0.583399	0.964286	1.14629	1.058	0.769643	0.858179
Rpe	12.8565	11.7743	10.3524	10.761	9.97275	11.2758	12.8565	11.7743	10.3524	10.761	9.97275	11.2758
Rpf1	10.5921	12.8607	12.6458	10.8574	13.0045	13.4279	10.5921	12.8607	12.6458	10.8574	13.0045	13.4279
Rpf2	1.50331	2.04758	2.23514	1.6277	2.1238	1.37983	1.50331	2.04758	2.23514	1.6277	2.1238	1.37983
Rpgr	0.882552	0.977649	1.0791	0.916733	1.22278	1.17365	0.882552	0.977649	1.0791	0.916733	1.22278	1.17365
Rph3al	4.48124	2.77684	3.17003	6.83873	3.95279	4.62609	4.48124	2.77684	3.17003	6.83873	3.95279	4.62609
Rpia	8.13725	6.85655	9.41816	9.61611	11.4195	10.5192	8.13725	6.85655	9.41816	9.61611	11.4195	10.5192
Rpl10	1080.62	842.684	1058.94	1093.63	871.644	751.511	1080.62	842.684	1058.94	1093.63	871.644	751.511
Rpl10a	318.723	323.121	370.69	378.926	242.669	239.683	318.723	323.121	370.69	378.926	242.669	239.683
Rpl11	682.446	566.937	691.545	564.287	521.096	421.68	682.446	566.937	691.545	564.287	521.096	421.68
Rpl12	349.195	326.826	415.512	370.918	306.363	241.982	349.195	326.826	415.512	370.918	306.363	241.982
Rpl13	430.682	357.566	418.624	455.599	326	289.271	430.682	357.566	418.624	455.599	326	289.271
Rpl13a	416.257	363.668	451.573	444.228	366.515	302.486	416.257	363.668	451.573	444.228	366.515	302.486
Rpl14	169.03	152.7	183.54	164.488	149.465	126.064	169.03	152.7	183.54	164.488	149.465	126.064
Rpl15	137.431	128.478	151.852	150.331	123.885	110.115	137.431	128.478	151.852	150.331	123.885	110.115
Rpl17	435.118	374.588	488.943	420.475	392.455	333.951	435.118	374.588	488.943	420.475	392.455	333.951
Rpl18	491.629	380.781	441.869	478.979	422.108	366.743	491.629	380.781	441.869	478.979	422.108	366.743
Rpl18a	341.923	320.696	401.276	379.819	335.011	273.686	341.923	320.696	401.276	379.819	335.011	273.686
Rpl19	761.554	675.054	840.69	723.459	677.783	579.364	761.554	675.054	840.69	723.459	677.783	579.364
Rpl21	187	149.571	195.122	179.92	158.702	131.412	187	149.571	195.122	179.92	158.702	131.412
Rpl22	50.2475	43.874	56.42	43.7537	39.4535	33.0636	50.2475	43.874	56.42	43.7537	39.4535	33.0636
Rpl22l1	84.451	79.3517	76.8808	90.8983	68.8258	61.5074	84.451	79.3517	76.8808	90.8983	68.8258	61.5074
Rpl23	302.973	278.912	357.86	351.339	271.941	238.006	302.973	278.912	357.86	351.339	271.941	238.006
Rpl23a	674.428	593.778	780.879	702.552	582.26	500.871	674.428	593.778	780.879	702.552	582.26	500.871
Rpl24	369.83	289.274	338.424	370.272	298.446	256.231	369.83	289.274	338.424	370.272	298.446	256.231
Rpl27	318.111	262.532	309.228	295.747	247.61	217.138	318.111	262.532	309.228	295.747	247.61	217.138
Rpl27a	298.724	247.337	325.524	272.833	237.456	198.769	298.724	247.337	325.524	272.833	237.456	198.769
Rpl28	1823.88	1397.53	1604.55	1596.86	1441.67	1263.47	1823.88	1397.53	1604.55	1596.86	1441.67	1263.47
Rpl29	523.752	428.198	488.594	510.816	407.42	371.058	523.752	428.198	488.594	510.816	407.42	371.058
Rpl3	201.951	181.735	188.221	197.747	102.494	104.689	201.951	181.735	188.221	197.747	102.494	104.689
Rpl30	8.4358	6.8267	9.6102	2.91108	9.32043	5.29388	8.4358	6.8267	9.6102	2.91108	9.32043	5.29388
Rpl31	203.061	171.29	216.317	204.184	177.973	151.332	203.061	171.29	216.317	204.184	177.973	151.332
Rpl32	590.932	481.368	624.952	574.679	421.544	391.544	590.932	481.368	624.952	574.679	421.544	391.544
Rpl35	595.155	571.544	738.173	654.858	545.241	443.804	595.155	571.544	738.173	654.858	545.241	443.804
Rpl35a	522.905	450.896	567.886	477.25	444.765	399.038	522.905	450.896	567.886	477.25	444.765	399.038
Rpl36	580.658	432.977	576.286	523.561	416.615	372.992	580.658	432.977	576.286	523.561	416.615	372.992
Rpl36a	293.841	280.606	359.117	338.75	296.041	238.855	293.841	280.606	359.117	338.75	296.041	238.855
Rpl36al	386.732	326.289	344.551	337.356	315.11	236.938	386.732	326.289	344.551	337.356	315.11	236.938
Rpl37	248.239	198.655	254.865	229.94	188.079	161.863	248.239	198.655	254.865	229.94	188.079	161.863
Rpl37a	537.916	455.514	594.785	590.379	474.073	399.092	537.916	455.514	594.785	590.379	474.073	399.092
Rpl38	1656.56	1298.42	1583.45	1818.47	1408.82	1097.33	1656.56	1298.42	1583.45	1818.47	1408.82	1097.33
Rpl39	693.474	604.559	744.839	813.235	577.914	505.689	693.474	604.559	744.839	813.235	577.914	505.689
Rpl4	325.59	305.222	338.573	320.618	241.468	237.393	325.59	305.222	338.573	320.618	241.468	237.393
Rpl41	2956.1	2438.84	2912.13	3265.67	2502.03	2115.43	2956.1	2438.84	2912.13	3265.67	2502.03	2115.43
Rpl5	133.322	132.677	147.572	129.876	89.7799	96.6775	133.322	132.677	147.572	129.876	89.7799	96.6775
Rpl6	277.02	231.64	264.155	256.242	202.02	183.774	277.02	231.64	264.155	256.242	202.02	183.774
Rpl7	542.586	465.524	533.404	552.619	441.967	398.958	542.586	465.524	533.404	552.619	441.967	398.958
Rpl7a	602.438	538.342	604.149	578.956	530.095	469.214	602.438	538.342	604.149	578.956	530.095	469.214
Rpl7l1	17.3998	14.7023	14.7776	14.6523	13.0139	13.8735	17.3998	14.7023	14.7776	14.6523	13.0139	13.8735
Rpl8	403.862	346.905	393.733	377.265	287.76	255.201	403.862	346.905	393.733	377.265	287.76	255.201
Rpl9	452.492	363.25	390.55	429.785	307.565	290.456	452.492	363.25	390.55	429.785	307.565	290.456
Rplp0	550.463	475.666	533.12	614.607	414.237	395.757	550.463	475.666	533.12	614.607	414.237	395.757
Rplp1	1870.8	1686.93	2032.06	2228.7	1673.97	1451.02	1870.8	1686.93	2032.06	2228.7	1673.97	1451.02
Rplp2	374.078	333.659	383.051	442.167	281.683	250.874	374.078	333.659	383.051	442.167	281.683	250.874
Rpn1	78.9429	68.8152	66.5903	64.1629	50.4482	46.5513	78.9429	68.8152	66.5903	64.1629	50.4482	46.5513
Rpn2	138.111	115.112	113.394	149.195	105.792	103.985	138.111	115.112	113.394	149.195	105.792	103.985
Rpp14	1.92947	1.62192	1.72263	1.45262	1.47362	1.3073	1.92947	1.62192	1.72263	1.45262	1.47362	1.3073
Rpp21	71.7939	51.6594	59.2963	55.4282	53.5153	54.0032	71.7939	51.6594	59.2963	55.4282	53.5153	54.0032
Rpp30	1.81267	3.27272	2.13832	1.57263	1.48129	1.9043	1.81267	3.27272	2.13832	1.57263	1.48129	1.9043
Rpph1	21.6069	26.7937	28.7883	195.533	28.7175	33.7868	21.6069	26.7937	28.7883	195.533	28.7175	33.7868
Rprd1a	1.13749	0.783888	1.13038	0.756146	0.939664	1.11664	1.13749	0.783888	1.13038	0.756146	0.939664	1.11664
Rprd1b	7.90106	7.74764	6.63623	7.52589	6.69612	6.46541	7.90106	7.74764	6.63623	7.52589	6.69612	6.46541
Rprd2	3.10892	2.9304	2.86683	2.84376	2.96172	3.04853	3.10892	2.9304	2.86683	2.84376	2.96172	3.04853
Rprl2	0	0	0	1.86847	0	0	0	0	0	1.86847	0	0
Rprl3	0	0	0	48.2798	1.0748	0	0	0	0	48.2798	1.0748	0
Rps10	575.104	470.915	545.594	593.389	463.071	397.72	575.104	470.915	545.594	593.389	463.071	397.72
Rps11	748.447	601.01	739.745	737.966	647.659	560.272	748.447	601.01	739.745	737.966	647.659	560.272
Rps12	1299.98	1045.15	1359.99	1361.7	1067.39	859.429	1299.98	1045.15	1359.99	1361.7	1067.39	859.429
Rps13	332.404	255.494	305.822	338.086	244.626	216.18	332.404	255.494	305.822	338.086	244.626	216.18
Rps14	791.27	669.035	790.196	796.353	612.555	544.651	791.27	669.035	790.196	796.353	612.555	544.651
Rps15	793.516	676.218	846.069	771.472	676.959	565.659	793.516	676.218	846.069	771.472	676.959	565.659
