CycID	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP	ZK5_rep1	ZK6_rep1	ZK7_rep1	ZK8_rep1	ZK5_rep2	ZK6_rep2	ZK7_rep2	ZK8_rep2
Pip5k1b	0.0013129412780988	0.0096596330150468	23.5236029421989	1.97732709837483	75.8780204568085	16.5533381684904	0.218157222194706	90.4405819204032	82.797161288924	60.1583657247274	70.6428521367952	90.4405819204032	82.797161288924	60.1583657247274	70.6428521367952
Fam189a2	0.0038538054085621	0.0176064165765567	24.5146005509642	23.6291833333982	3.74989609677899	1.20522353978129	0.321401849191644	5.33239592763223	3.17459144325899	2.9066281027112	3.49690987743811	5.33239592763223	3.17459144325899	2.9066281027112	3.49690987743811
Abhd17b	0.0023513938530593	0.0123876338248233	24.4469945355191	23.7536154648092	30.3564572397784	3.90312778492791	0.128576525056861	35.2966728944889	29.0416003380996	27.3614189678458	29.4822132607165	35.2966728944889	29.0416003380996	27.3614189678458	29.4822132607165
Gm6684	0.452740920743229	0.859723125327959	24.9328392297646	21.3104316572096	5.28644283162469	0.851521311121328	0.16107642477988	6.2527301263018	3.7225036972788	5.55915549282534	5.46726938168387	6.2527301263018	3.7225036972788	5.55915549282534	5.46726938168387
Gm23238	0.0362301655684804	0.117697196303855	23.8198198198198	20.6490742362096	33.029677811787	4.08519677292385	0.123682610414868	36.2414338344966	28.0073006833677	32.4574618611301	35.5483633170868	36.2414338344966	28.0073006833677	32.4574618611301	35.5483633170868
Trpm6	0.0930185086051117	0.257327794734397	24.2542296636855	22.9079092624579	24.4572782133183	5.03305203208889	0.205789539955763	31.109103401665	20.2485004472713	21.7882946395915	24.475307935492	31.109103401665	20.2485004472713	21.7882946395915	24.475307935492
D030056L22Rik	0.985390436618745	1.0	24.0049019607843	3.57341720689669	8.18814601350812	0.411189978643484	0.0502177144820253	7.40573967673134	9.35859273038368	6.65525862789341	9.33304916521489	7.40573967673134	9.35859273038368	6.65525862789341	9.33304916521489
Ostf1	0.0703029181801986	0.20441944100947	26.560157790927	0.329115687838563	77.5320194776915	10.4917870356263	0.135321988338575	92.5602511737515	77.6152879994932	71.35855795087	67.7842520393658	92.5602511737515	77.6152879994932	71.35855795087	67.7842520393658
Gm41813	0.001752133346814	0.0108151385727105	23.9448247525552	16.8586580287018	19.8471767782112	4.04629225103188	0.203872434666578	17.3376262985254	16.2472647326736	22.4284708366236	23.3945890208757	17.3376262985254	16.2472647326736	22.4284708366236	23.3945890208757
Gcnt1	0.0200467260759797	0.0704435935276242	26.2666666666667	0.898261636678339	21.3684227374036	13.6190281222919	0.637343630349138	37.1005679699055	26.2262633932304	11.2645393651835	10.3696034354126	37.1005679699055	26.2262633932304	11.2645393651835	10.3696034354126
