CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
Lsm3	9.79788120830538	39.1127961693132	24	1.81129026411148	20	0.16344311590891	6	1	0.15	0.665238987917835
Lsm4	11.7505703711687	40.5753567632063	1	0.871187028919763	28	0.418454536685204	6	1	0.15	0.739710829201481
Lsm5	3.91568674791628	9.00400527645259	9	2.40618319274004	24.5801526717557	0.0901587572891581	6	1	0.15	0.665238987917835
Lsm6	16.7184969534991	3.88798137275489	24	1.84613428526203	20	0.15784617671664	6	1	0.15	0.665238987917835
Lsm7	7.70408633120756	14.9907376593359	1	1.01046408643056	28	0.364049989701339	6	1	0.15	0.69600861605708
Lsmd1	14.0110611171347	57.5279616701932	24	0.69331544036142	20	0.499915877176706	6	1	0.15	0.803940621043332
Lsp1	4.65577181625607	12.8533310922928	3	0.218972885949091	27.0588235294118	0.803343499754881	6	1	0.15	1
Lsr	11.6421130145521	200.835677381979	1	0.672406677661442	28	0.510478540928038	6	1	0.15	0.812261443064908
Lss	15.9994634935993	42.0444005096547	15	2.18286120373574	22.5174825174825	0.112718558056204	6	1	0.15	0.665238987917835
Lst1	7.01408868902822	11.0464702923303	24	1.64957305109697	20	0.192131921625001	6	1	0.15	0.665238987917835
Lta	17.4999484837037	0.200305738291634	23	1.70119086670492	20.251572327044	0.182466101812552	6	1	0.15	0.665238987917835
Lta4h	11.7147958217261	171.283633973861	24	1.76075831509295	20	0.17191444906014	6	1	0.15	0.665238987917835
Ltb	7.30857741545063	2.77991693427623	24	0.49851815632325	20	0.607430109592953	6	1	0.15	0.88665662542893
Ltb4r1	12.4399993348697	5.54153625222019	11	1.43246768513903	23.8518518518519	0.238719111205967	6	1	0.15	0.665238987917835
Ltb4r2	12.1729307619183	9.08787663874715	1	0.858319042646734	28	0.423873997913889	6	1	0.15	0.74352163245069
Ltbp1	4.80378171161451	1.51901951952241	1	0.223919802951165	28	0.799379239654723	6	1	0.15	1
Ltbp2	7.45613630004665	0.450697467321598	1	1.53806763257169	28	0.214795764996777	6	1	0.15	0.665238987917835
Ltbp3	6.21266508016373	1.17512136079298	24	0.246337773486696	20	0.781658156929334	6	1	0.15	1
Ltbp4	7.16601457491546	4.30957318527424	1	0.325279122302643	28	0.722325708286568	6	1	0.15	0.985424756736478
Ltbr	11.4441108667368	84.251559688245	1	0.682127422965495	28	0.50554034938489	6	1	0.15	0.808284754711988
Ltc4s	11.8959296286659	9.66859323136831	13	1.04872500415498	23.1654676258993	0.350384202840132	6	1	0.15	0.686167834890983
Ltf	12.0014821899274	3.12403036858963	24	0.598145929318464	20	0.549830115532869	6	1	0.15	0.840553195612876
Ltk	4.21085316012151	0.499335198739886	24	1.82982445230365	20	0.160441730479336	6	1	0.15	0.665238987917835
Ltn1	12.3280653286677	5.13527605275925	24	1.7263607178994	20	0.177930773385812	6	1	0.15	0.665238987917835
Ltv1	11.3683362843994	10.5196095993731	1	1.75095302616293	28	0.1736084112267	6	1	0.15	0.665238987917835
Luc7l	15.9406244752938	7.63957648798475	16	1.88030817551224	22.2068965517241	0.152543088468039	6	1	0.15	0.665238987917835
Luc7l2	7.82023486109791	20.0795560447443	9	1.28939685536482	24.5801526717557	0.275436861265339	6	1	0.15	0.665238987917835
Luc7l3	7.57036928224613	12.4085988073223	3	1.23039400349554	27.0588235294118	0.292177436068122	6	1	0.15	0.665238987917835
Lum	5.07257995000243	0.917528882150668	24	1.83541398316353	20	0.159547438141272	6	1	0.15	0.665238987917835
Luzp1	11.7520563623978	41.7166246720626	24	1.27514721642424	20	0.279389834421304	6	1	0.15	0.665238987917835
Luzp2	11.9999993124039	0.00953877999999929	24	1.23055432316666	20	0.292130598032291	6	1	0.15	0.665238987917835
